iteration,latency_ns,round_trip_us
309,642,3680.4
310,642,4010.8
311,642,3993.1
312,642,3988.9
313,642,3996.2
314,642,3914.7
315,642,3177.1
316,642,3878.8
317,642,3943.1
318,642,3128.9
319,642,3924.6
320,642,3987.7
321,642,4257.1
322,642,3834.9
323,642,3952.3
324,642,3930.6
325,642,4026.9
326,642,3916.5
327,642,4229.6
328,642,3914.8
329,642,3968.7
330,642,3881.1
331,642,4006.4
332,642,3946.9
333,642,3152.9
334,642,3957.5
335,642,4003.2
336,642,4243.4
337,642,4055.7
338,642,3997.4
339,642,3960.7
340,642,3759.2
341,642,4198.1
342,642,4112.4
343,642,3929.8
344,642,4071.5
345,642,3983.3
346,642,3917.5
347,642,3826.5
348,642,3875.7
349,642,4375.2
350,642,3902.0
351,642,3771.2
352,642,4085.8
353,642,3806.4
354,642,4024.2
355,642,4194.3
356,642,4053.0
357,642,3880.2
358,642,3973.5
359,642,3950.6
360,642,4094.6
361,642,3802.5
362,642,3979.1
363,642,3957.9
364,642,4243.5
365,642,4056.8
366,642,3793.3
367,642,4141.0
368,642,4124.5
369,642,3977.9
370,642,3745.7
371,642,4146.7
372,642,4122.3
373,642,3689.0
374,642,4018.3
375,642,4140.5
376,642,3986.7
377,642,3658.5
378,642,4003.7
379,642,4011.3
380,642,4094.1
381,642,3929.6
382,642,3914.5
383,642,3920.6
384,642,3150.5
385,642,3835.6
386,642,3237.5
387,642,3895.7
388,642,3898.2
389,642,4002.5
390,642,4042.7
391,642,3971.6
392,642,4289.4
393,642,4197.6
394,642,3839.2
395,642,3960.8
396,642,3836.7
397,642,3849.0
398,642,4311.4
399,642,3963.9
400,642,3973.9
401,642,3955.7
402,642,4025.0
403,642,3869.7
404,642,4091.1
405,642,3702.0
406,642,4087.9
407,642,4280.1
408,642,4032.1
409,642,4012.2
410,642,3775.3
411,642,4081.0
412,642,4106.8
413,642,3589.5
414,642,3989.2
415,642,4000.6
416,642,3910.7
417,642,4032.2
418,642,4117.3
419,642,4183.9
420,642,3960.2
421,642,3704.2
422,642,3947.9
423,642,4047.9
424,642,4036.9
425,642,4225.5
426,642,3683.4
427,642,4338.8
428,642,3726.8
429,642,3900.1
430,642,3947.3
431,642,3129.0
432,642,3969.2
433,642,3966.8
434,642,3991.7
435,642,4000.6
436,642,3863.1
437,642,3177.6
438,642,3893.6
439,642,4025.5
440,642,3977.1
441,642,3914.7
442,642,3136.9
443,642,3899.4
444,642,3143.3
445,642,3913.7
446,642,3900.8
447,642,3215.0
448,642,4006.3
449,642,3893.0
450,642,3930.8
451,642,3895.1
452,642,3189.4
453,642,3845.3
454,642,3232.7
455,642,3759.3
456,642,3152.4
457,642,3974.4
458,642,3955.9
459,642,3954.9
460,642,4073.8
461,642,3964.6
462,642,4230.7
463,642,4037.1
464,642,3837.6
465,642,3921.4
466,642,4220.3
467,642,4005.0
468,642,3993.4
469,642,4138.2
470,642,3984.0
471,642,3648.1
472,642,4147.0
473,642,4107.6
474,642,3999.2
475,642,3928.0
476,642,4046.4
477,642,3593.4
478,642,3936.8
479,642,4331.3
480,642,3846.2
481,642,3981.5
482,642,4160.0
483,642,3795.5
484,642,4169.8
485,642,3779.8
486,642,4193.3
487,642,4026.4
488,642,4011.7
489,642,3721.9
490,642,3845.5
491,642,3271.6
492,642,3828.0
493,642,3948.4
494,642,3944.5
495,642,4026.4
496,642,3921.8
497,642,3182.6
498,642,3858.3
499,642,4039.7
500,642,3956.4
501,642,3990.9
502,642,4032.0
503,642,3973.0
504,642,4024.1
505,642,3926.2
506,642,3095.6
507,642,3934.8
508,642,3994.2
509,642,3905.6
510,642,3134.6
511,642,3941.8
512,642,4290.9
513,642,3751.3
514,642,3998.2
515,642,3861.5
516,642,3175.0
517,642,3979.8
518,642,4207.8
519,642,3900.5
520,642,3781.5
521,642,3935.2
522,642,3113.8
523,642,3906.4
524,642,3952.9
525,642,3191.4
526,642,3844.4
527,642,3946.2
528,642,3177.8
529,642,3881.8
530,642,3921.4
531,642,3147.5
532,642,3872.3
533,642,3969.8
534,642,3133.5
535,642,3869.2
536,642,4175.1
537,642,3830.8
538,642,3936.6
539,642,3163.0
540,642,3864.9
541,642,4019.5
542,642,3953.6
543,642,3151.9
544,642,3850.4
545,642,3926.0
546,642,3549.1
547,642,3816.3
548,642,3811.4
549,642,3978.4
550,642,4214.1
551,642,4052.7
552,642,3961.2
553,642,4009.0
554,642,3862.2
555,642,3816.5
556,642,4087.2
557,642,4222.8
558,642,3984.0
559,642,3988.7
560,642,3649.2
561,642,3892.7
562,642,3256.4
563,642,3876.0
564,642,4231.1
565,642,4245.4
566,642,3583.0
567,642,3844.8
568,642,3961.2
569,642,4045.6
570,642,3921.0
571,642,3125.6
572,642,3997.4
573,642,3971.9
574,642,4237.9
575,642,4014.9
576,642,4002.6
577,642,4014.3
578,642,3988.2
579,642,3721.1
580,642,4175.1
581,642,4171.8
582,642,3894.4
583,642,4026.8
584,642,3773.0
585,642,4212.0
586,642,3698.3
587,642,4205.8
588,642,3693.3
589,642,3942.5
590,642,4020.4
591,642,3910.7
592,642,3272.2
593,642,3921.7
594,642,3941.7
595,642,4031.7
596,642,4316.7
597,642,3657.5
598,642,3859.2
599,642,3963.5
600,642,3162.5
601,642,4225.8
602,642,3872.9
603,642,4120.3
604,642,3760.5
605,642,3911.9
606,642,3902.4
607,642,3238.6
608,642,3874.2
609,642,3864.9
610,642,3237.7
611,642,3801.4
612,642,3949.7
613,642,3160.3
614,642,3939.6
615,642,3993.8
616,642,3971.0
617,642,3938.5
618,642,4045.3
619,642,4302.8
620,642,3805.5
621,642,4160.9
622,642,3866.5
623,642,4122.5
624,642,4119.5
625,642,3909.7
626,642,3986.0
627,642,3762.7
628,642,4180.0
629,642,4127.8
630,642,3931.9
631,642,3733.3
632,642,4204.2
633,642,3716.2
634,642,3909.5
635,642,4006.4
636,642,4011.3
637,642,3918.7
638,642,4011.3
639,642,4149.6
640,642,3925.3
641,642,4201.0
642,642,4062.3
643,642,4016.3
644,642,3836.8
645,642,3821.9
646,642,3935.9
647,642,3958.1
648,642,3110.1
649,642,4223.2
650,642,3736.5
651,642,4207.2
652,642,3738.9
653,642,3925.7
654,642,3219.8
655,642,3767.6
656,642,3132.5
657,642,4319.6
658,642,3969.4
659,642,3771.9
660,642,3866.2
661,642,3924.6
662,642,4331.5
663,642,3785.9
664,642,4224.9
665,642,3780.3
666,642,3949.6
667,642,4209.0
668,642,4053.4
669,642,3989.5
670,642,4071.1
671,642,3680.0
672,642,4189.7
673,642,3784.6
674,642,4192.6
675,642,3795.7
676,642,4180.0
677,642,3795.5
678,642,3966.7
679,642,4005.3
680,642,3940.7
681,642,4080.7
682,642,4187.1
683,642,3669.2
684,642,3996.0
685,642,3893.7
686,642,3210.5
687,642,3806.6
688,642,3202.4
689,642,3812.5
690,642,4011.4
691,642,3969.4
692,642,4053.9
693,642,3923.1
694,642,3229.7
695,642,3783.1
696,642,4014.6
697,642,3955.0
698,642,3240.0
699,642,3787.1
700,642,3961.1
701,642,4016.7
702,642,3984.0
703,642,4034.7
704,642,3920.5
705,642,3240.6
706,642,3799.1
707,642,3953.2
708,642,3086.6
709,642,3911.6
710,642,4023.9
711,642,3979.9
712,642,4264.9
713,642,3812.3
714,642,3917.8
715,642,4007.0
716,642,3975.8
717,642,4254.0
718,642,4188.2
719,642,3735.3
720,642,3824.6
721,642,4189.2
722,642,4085.5
723,642,3802.7
724,642,4171.9
725,642,4126.1
726,642,3904.7
727,642,3968.0
728,642,3745.9
729,642,4254.8
730,642,3812.2
731,642,4122.6
732,642,4007.8
733,642,4000.7
734,642,4099.7
735,642,3933.9
736,642,3999.4
737,642,3746.3
738,642,4152.7
739,642,3897.6
740,642,3870.1
741,642,4192.5
742,642,3819.8
743,642,4183.8
744,642,3734.7
745,642,3934.8
746,642,3939.9
747,642,3185.9
748,642,3927.9
749,642,4045.1
750,642,3918.4
751,642,3899.0
752,642,3982.0
753,642,3158.1
754,642,3886.5
755,642,3979.6
756,642,4020.0
757,642,3887.0
758,642,3123.8
759,642,3873.6
760,642,3214.7
761,642,3772.0
762,642,3150.4
763,642,3839.6
764,642,3207.7
765,642,3842.0
766,642,3912.6
767,642,3153.5
768,642,3960.8
769,642,3968.1
770,642,3950.1
771,642,3143.8
772,642,3860.5
773,642,4046.8
774,642,3991.8
775,642,4225.9
776,642,3739.7
777,642,3977.2
778,642,3978.0
779,642,4039.7
780,642,3914.6
781,642,3221.6
782,642,3853.6
783,642,3937.1
784,642,3952.6
785,642,3164.2
786,642,3870.0
787,642,3971.5
788,642,4010.9
789,642,4029.2
790,642,3970.8
791,642,3983.2
792,642,3999.4
793,642,3954.8
794,642,3197.0
795,642,3868.0
796,642,3954.3
797,642,3948.9
798,642,3161.0
799,642,3862.3
800,642,3993.3
801,642,3967.6
802,642,3378.7
803,642,3720.0
804,642,4216.7
805,642,3902.3
806,642,3904.1
807,642,4200.6
808,642,3866.3
809,642,4134.8
810,642,3873.6
811,642,3906.1
812,642,4250.0
813,642,3751.8
814,642,3861.0
815,642,3981.2
816,642,3983.5
817,642,4021.8
818,642,3974.9
819,642,3929.7
820,642,3188.0
821,642,3848.4
822,642,3924.9
823,642,3197.2
824,642,3857.6
825,642,3933.8
826,642,3163.5
827,642,3919.7
828,642,4004.8
829,642,3883.0
830,642,3181.0
831,642,3944.4
832,642,4053.0
833,642,3911.0
834,642,4048.1
835,642,4036.9
836,642,4187.9
837,642,3855.3
838,642,4320.1
839,642,3879.3
840,642,3959.5
841,642,3987.8
842,642,3784.6
843,642,4078.0
844,642,4109.2
845,642,4002.4
846,642,3701.0
847,642,3969.9
848,642,4328.9
849,642,4054.8
850,642,3687.6
851,642,4179.0
852,642,4038.3
853,642,3714.4
854,642,3911.3
855,642,3995.8
856,642,4009.0
857,642,4044.4
858,642,3998.2
859,642,4001.7
860,642,4020.3
861,642,4006.8
862,642,3869.3
863,642,3995.3
864,642,3989.7
865,642,3993.5
866,642,3894.6
867,642,3278.7
868,642,3978.3
869,642,3826.2
870,642,3984.0
871,642,3947.4
872,642,3926.5
873,642,3130.6
874,642,3866.5
875,642,3568.3
876,642,3623.3
877,642,4003.6
878,642,3830.2
879,642,4027.9
880,642,4244.2
881,642,3759.7
882,642,3910.9
883,642,3172.0
884,642,3845.6
885,642,3968.7
886,642,4026.4
887,642,3955.1
888,642,3153.8
889,642,3870.2
890,642,3941.6
891,642,4037.9
892,642,3996.0
893,642,3974.5
894,642,3979.5
895,642,4073.8
896,642,3872.9
897,642,3167.7
898,642,3856.5
899,642,3204.4
900,642,3823.2
901,642,3964.3
902,642,3966.0
903,642,3186.4
904,642,3925.2
905,642,4177.4
906,642,3854.2
907,642,3942.4
908,642,4014.5
909,642,3877.8
910,642,3980.1
911,642,3980.3
912,642,3118.4
913,642,3850.7
914,642,3177.8
915,642,3885.0
916,642,4009.7
917,642,3918.5
918,642,3159.0
919,642,3934.6
920,642,3917.8
921,642,3974.2
922,642,4279.4
923,642,4065.9
924,642,3751.4
925,642,3945.9
926,642,3944.3
927,642,4034.3
928,642,4101.2
929,642,3915.5
930,642,3861.4
931,642,3319.1
932,642,3830.6
933,642,3966.0
934,642,3967.0
935,642,3907.7
936,642,3515.9
937,642,3709.7
938,642,3777.2
939,642,3966.8
940,642,3236.5
941,642,4757.0
942,642,3230.7
943,642,3887.0
944,642,3969.5
945,642,3968.4
946,642,3974.1
947,642,3993.1
948,642,4332.5
949,642,3848.4
950,642,4118.6
951,642,4046.6
952,642,3975.9
953,642,3763.3
954,642,4122.3
955,642,3922.0
956,642,4123.6
957,642,4021.0
958,642,4130.3
959,642,3564.2
960,642,3872.6
961,642,4256.0
962,642,4119.6
963,642,3982.4
964,642,4035.1
965,642,3760.6
966,642,3870.4
967,642,3968.3
968,642,4264.8
969,642,4116.0
970,642,3931.2
971,642,3693.2
972,642,3991.9
973,642,3975.5
974,642,3965.2
975,642,4222.1
976,642,3884.7
977,642,4159.3
978,642,4031.5
979,642,3768.6
980,642,4193.5
981,642,4037.3
982,642,4681.0
983,642,4015.5
984,642,3927.3
985,642,4282.9
986,642,4044.7
987,642,3714.5
988,642,4218.2
989,642,4256.9
990,642,3828.6
991,642,3737.3
992,642,4140.3
993,642,3834.6
994,642,4278.1
995,642,3983.9
996,642,3832.2
997,642,3807.2
998,642,3916.6
999,642,4250.8
1000,642,4069.8
1001,642,3995.0
1002,642,3989.6
1003,642,3791.8
1004,642,3932.1
1005,642,3988.1
1006,642,4204.0
1007,642,4046.5
1008,642,3983.0
1009,642,4003.5
1010,642,3772.0
1011,642,4155.2
1012,642,3797.5
1013,642,4236.5
1014,642,3680.3
1015,642,4235.9
1016,642,3793.1
1017,642,3934.0
1018,642,3962.0
1019,642,4023.9
1020,642,3970.8
1021,642,3943.2
1022,642,3233.7
1023,642,3881.5
1024,642,3999.5
1025,642,3937.7
1026,642,4064.4
1027,642,4219.1
1028,642,4245.6
1029,642,3917.2
1030,642,3589.8
1031,642,4058.5
1032,642,4295.3
1033,642,3645.4
1034,642,3877.9
1035,642,3987.0
1036,642,3901.8
1037,642,3161.6
1038,642,3890.5
1039,642,3968.0
1040,642,4001.0
1041,642,3983.3
1042,642,3991.0
1043,642,4016.7
1044,642,3963.5
1045,642,3189.7
1046,642,3838.7
1047,642,3944.6
1048,642,3174.0
1049,642,3880.7
1050,642,3923.3
1051,642,3199.4
1052,642,3874.8
1053,642,3906.3
1054,642,3158.8
1055,642,3925.0
1056,642,3934.0
1057,642,3963.7
1058,642,3155.9
1059,642,3862.2
1060,642,4037.9
1061,642,3919.7
1062,642,3157.1
1063,642,4197.7
1064,642,4780.1
1065,642,4216.1
1066,642,3856.0
1067,642,3964.0
1068,642,4255.8
1069,642,3794.2
1070,642,4036.0
1071,642,3796.4
1072,642,4255.8
1073,642,4022.7
1074,642,4025.8
1075,642,3966.1
1076,642,3795.5
1077,642,3940.0
1078,642,4227.6
1079,642,3995.4
1080,642,3733.4
1081,642,3956.7
1082,642,3900.0
1083,642,3955.4
1084,642,3264.3
1085,642,3743.2
1086,642,3190.3
1087,642,3814.3
1088,642,3936.9
1089,642,3160.5
1090,642,3977.8
1091,642,4033.0
1092,642,3850.6
1093,642,3217.1
1094,642,3985.8
1095,642,3872.9
1096,642,3951.5
1097,642,4317.0
1098,642,3787.8
1099,642,4033.5
1100,642,4176.6
1101,642,3982.1
1102,642,3993.9
1103,642,3719.5
1104,642,4288.9
1105,642,4919.0
1106,642,4034.9
1107,642,3964.7
1108,642,3648.9
1109,642,4231.1
1110,642,4068.0
1111,642,4017.9
1112,642,3755.3
1113,642,4226.0
1114,642,3733.1
1115,642,3989.6
1116,642,4212.0
1117,642,3694.6
1118,642,3895.8
1119,642,3263.1
1120,642,3864.6
1121,642,3982.3
1122,642,3921.6
1123,642,4036.1
1124,642,3927.3
1125,642,3981.9
1126,642,3215.9
1127,642,3896.8
1128,642,3923.5
1129,642,3989.1
1130,642,4000.6
1131,642,3979.7
1132,642,4452.4
1133,642,3595.7
1134,642,3973.3
1135,642,4229.1
1136,642,3772.8
1137,642,3932.3
1138,642,3946.9
1139,642,4317.3
1140,642,4146.9
1141,642,3625.1
1142,642,4015.6
1143,642,3934.5
1144,642,4002.2
1145,642,3885.3
1146,642,4046.4
1147,642,3926.8
1148,642,3162.3
1149,642,3942.3
1150,642,3966.9
1151,642,3994.0
1152,642,3951.9
1153,642,3200.3
1154,642,3833.0
1155,642,3930.6
1156,642,3152.6
1157,642,3930.8
1158,642,3923.8
1159,642,3151.3
1160,642,3986.8
1161,642,3940.7
1162,642,3981.0
1163,642,4006.5
1164,642,3959.0
1165,642,3966.6
1166,642,3947.5
1167,642,3403.1
1168,642,3759.1
1169,642,3887.7
1170,642,4233.7
1171,642,3921.0
1172,642,3854.3
1173,642,3956.6
1174,642,3915.1
1175,642,3160.4
1176,642,3908.7
1177,642,4245.9
1178,642,4044.6
1179,642,4022.7
1180,642,4006.2
1181,642,4029.9
1182,642,3958.4
1183,642,3825.0
1184,642,4112.3
1185,642,4018.2
1186,642,3987.8
1187,642,3780.4
1188,642,4086.2
1189,642,4111.6
1190,642,3757.1
1191,642,3873.5
1192,642,4272.0
1193,642,4061.1
1194,642,4091.5
1195,642,3769.4
1196,642,4106.8
1197,642,4121.2
1198,642,3913.7
1199,642,3673.8
1200,642,4238.0
1201,642,3696.9
1202,642,3892.3
1203,642,3253.9
1204,642,3814.0
1205,642,4028.8
1206,642,3980.4
1207,642,3942.4
1208,642,3997.9
1209,642,4418.4
1210,642,3997.5
1211,642,3751.2
1212,642,4182.7
1213,642,3693.8
1214,642,3942.7
1215,642,3953.4
1216,642,4364.5
1217,642,4028.1
1218,642,3756.6
1219,642,3951.6
1220,642,3976.8
1221,642,4294.1
1222,642,3970.1
1223,642,3885.0
1224,642,4082.5
1225,642,3753.5
1226,642,4276.0
1227,642,3873.0
1228,642,4165.7
1229,642,3911.0
1230,642,3826.3
1231,642,4221.9
1232,642,3988.8
1233,642,3692.0
1234,642,4026.5
1235,642,4012.5
1236,642,4138.6
1237,642,3861.5
1238,642,4216.5
1239,642,3656.4
1240,642,4054.0
1241,642,3836.8
1242,642,3942.6
1243,642,3244.6
1244,642,4165.7
1245,642,3632.0
1246,642,4345.7
1247,642,3723.5
1248,642,3928.1
1249,642,4006.5
1250,642,3983.6
1251,642,4113.4
1252,642,4160.7
1253,642,3761.1
1254,642,3940.9
1255,642,3971.5
1256,642,4213.8
1257,642,3721.0
1258,642,3991.3
1259,642,4312.4
1260,642,3900.8
1261,642,4142.8
1262,642,4103.4
1263,642,3910.0
1264,642,3954.2
1265,642,3874.4
1266,642,3845.1
1267,642,4207.0
1268,642,4032.4
1269,642,3710.5
1270,642,3965.2
1271,642,3977.1
1272,642,3929.5
1273,642,3975.1
1274,642,3314.3
1275,642,3714.2
1276,642,4013.6
1277,642,3900.1
1278,642,3148.7
1279,642,3944.3
1280,642,4020.6
1281,642,4134.8
1282,642,3777.7
1283,642,4072.1
1284,642,3897.2
1285,642,3165.7
1286,642,4240.5
1287,642,3774.2
1288,642,3923.5
1289,642,3907.0
1290,642,3954.6
1291,642,3960.2
1292,642,3187.4
1293,642,3865.3
1294,642,3936.0
1295,642,3175.7
1296,642,3869.5
1297,642,3955.8
1298,642,3147.4
1299,642,3857.7
1300,642,3945.1
1301,642,3129.6
1302,642,3888.8
1303,642,3153.1
1304,642,3861.6
1305,642,3991.4
1306,642,3935.2
1307,642,3253.7
1308,642,3808.3
1309,642,3973.9
1310,642,4101.2
1311,642,3899.3
1312,642,3958.0
1313,642,3140.6
1314,642,3875.7
1315,642,4039.7
1316,642,3908.9
1317,642,3161.9
1318,642,3831.9
1319,642,3244.7
1320,642,3765.0
1321,642,4056.1
1322,642,3968.7
1323,642,4278.9
1324,642,4115.0
1325,642,3720.0
1326,642,3850.4
1327,642,4002.4
1328,642,4007.6
1329,642,4022.2
1330,642,3919.4
1331,642,3965.6
1332,642,3237.2
1333,642,3879.1
1334,642,3978.7
1335,642,3910.7
1336,642,3955.1
1337,642,3242.2
1338,642,3869.9
1339,642,4253.2
1340,642,4037.2
1341,642,3748.5
1342,642,3889.4
1343,642,4015.7
1344,642,3910.5
1345,642,3231.3
1346,642,3798.8
1347,642,4134.7
1348,642,3929.3
1349,642,3900.3
1350,642,4073.2
1351,642,4113.1
1352,642,4027.0
1353,642,3862.7
1354,642,3914.1
1355,642,3938.1
1356,642,3274.6
1357,642,3856.2
1358,642,3880.8
1359,642,3966.0
1360,642,3297.8
1361,642,3824.7
1362,642,3969.6
1363,642,3978.0
1364,642,3914.0
1365,642,3126.1
1366,642,3882.3
1367,642,4042.7
1368,642,3993.2
1369,642,3984.1
1370,642,4053.0
1371,642,3982.7
1372,642,3919.9
1373,642,4031.6
1374,642,4006.2
1375,642,4133.8
1376,642,3923.0
1377,642,4050.1
1378,642,4161.6
1379,642,3719.7
1380,642,4379.4
1381,642,4014.6
1382,642,3926.7
1383,642,3951.3
1384,642,3638.9
1385,642,3955.3
1386,642,3935.2
1387,642,3532.5
1388,642,3597.4
1389,642,4242.4
1390,642,3766.7
1391,642,4283.7
1392,642,4067.7
1393,642,3758.4
1394,642,4118.6
1395,642,4003.5
1396,642,3693.2
1397,642,4268.3
1398,642,4089.2
1399,642,4057.0
1400,642,3689.3
1401,642,4125.6
1402,642,4015.6
1403,642,4007.0
1404,642,3973.0
1405,642,4026.8
1406,642,3605.7
1407,642,3931.9
1408,642,4063.9
1409,642,3912.0
1410,642,3291.4
1411,642,3830.8
1412,642,4235.7
1413,642,3780.8
1414,642,4136.5
1415,642,4077.3
1416,642,3735.6
1417,642,4241.9
1418,642,4038.5
1419,642,3648.3
1420,642,4164.8
1421,642,3890.1
1422,642,3926.3
1423,642,4028.1
1424,642,4296.7
1425,642,3970.4
1426,642,3997.5
1427,642,3977.1
1428,642,3742.4
1429,642,4197.8
1430,642,4151.6
1431,642,3735.6
1432,642,4119.3
1433,642,4322.0
1434,642,3718.3
1435,642,3640.4
1436,642,3893.1
1437,642,3134.7
1438,642,3861.2
1439,642,3168.4
1440,642,4162.2
1441,642,4065.8
1442,642,3747.7
1443,642,3862.5
1444,642,4155.1
1445,642,4167.3
1446,642,3729.2
1447,642,3911.8
1448,642,4029.0
1449,642,4237.4
1450,642,3788.4
1451,642,4073.2
1452,642,4160.7
1453,642,4160.1
1454,642,3886.7
1455,642,3650.1
1456,642,4271.9
1457,642,3694.9
1458,642,3905.7
1459,642,3253.4
1460,642,3780.7
1461,642,3961.3
1462,642,3196.2
1463,642,3919.3
1464,642,3981.7
1465,642,3965.7
1466,642,3993.7
1467,642,3998.0
1468,642,3991.3
1469,642,3927.8
1470,642,3190.1
1471,642,3854.7
1472,642,4003.6
1473,642,3996.8
1474,642,3996.3
1475,642,3865.0
1476,642,3184.1
1477,642,3882.0
1478,642,3150.3
1479,642,3898.7
1480,642,3987.4
1481,642,3979.6
1482,642,3967.4
1483,642,4322.8
1484,642,3738.2
1485,642,4245.8
1486,642,4029.5
1487,642,3777.8
1488,642,4245.6
1489,642,4012.0
1490,642,3680.7
1491,642,3980.6
1492,642,4027.5
1493,642,4202.1
1494,642,3847.0
1495,642,4136.0
