iteration,latency_ns,round_trip_us
615,654,4193.5
616,654,3955.9
617,654,3964.2
618,654,3995.3
619,654,3955.9
620,654,4012.7
621,654,3794.3
622,654,4168.3
623,654,4105.8
624,654,3930.8
625,654,4044.8
626,654,3718.4
627,654,4003.1
628,654,3971.7
629,654,3937.0
630,654,4301.5
631,654,3676.3
632,654,3865.2
633,654,3153.7
634,654,3835.4
635,654,3957.7
636,654,3206.7
637,654,3830.1
638,654,4031.9
639,654,3979.0
640,654,4010.4
641,654,3970.0
642,654,4003.2
643,654,3972.6
644,654,3962.7
645,654,3138.8
646,654,3895.6
647,654,3943.4
648,654,3962.0
649,654,3142.7
650,654,3904.5
651,654,3961.7
652,654,3171.5
653,654,3806.0
654,654,3129.7
655,654,3854.6
656,654,3151.2
657,654,3855.9
658,654,3140.9
659,654,3863.0
660,654,3133.0
661,654,3906.7
662,654,3931.9
663,654,3156.4
664,654,3859.7
665,654,4121.0
666,654,3901.8
667,654,3960.5
668,654,3997.2
669,654,4495.3
670,654,3947.7
671,654,3631.4
672,654,3966.8
673,654,4016.8
674,654,3966.7
675,654,3970.3
676,654,3950.2
677,654,4449.4
678,654,3903.2
679,654,3836.2
680,654,4196.7
681,654,3759.8
682,654,4128.7
683,654,3766.3
684,654,4064.8
685,654,4258.4
686,654,3681.2
687,654,4193.1
688,654,4035.2
689,654,3984.6
690,654,3980.7
691,654,3871.5
692,654,4106.7
693,654,3720.7
694,654,3920.2
695,654,4389.6
696,654,3635.4
697,654,3951.3
698,654,3888.8
699,654,3261.6
700,654,3822.7
701,654,3982.1
702,654,4034.3
703,654,3880.7
704,654,3221.4
705,654,3845.3
706,654,3986.5
707,654,3905.4
708,654,3230.3
709,654,3891.0
710,654,3951.9
711,654,3952.6
712,654,3217.4
713,654,3926.1
714,654,4177.4
715,654,4001.0
716,654,4044.7
717,654,4025.8
718,654,3870.3
719,654,4077.1
720,654,3756.2
721,654,4241.3
722,654,3960.9
723,654,4019.3
724,654,3985.3
725,654,3781.5
726,654,4184.5
727,654,4170.3
728,654,3868.3
729,654,3981.1
730,654,3877.4
731,654,4216.3
732,654,3584.1
733,654,3959.1
734,654,4064.1
735,654,4131.5
736,654,3784.6
737,654,4017.9
738,654,4000.5
739,654,3901.1
740,654,4271.7
741,654,4085.0
742,654,3734.0
743,654,4178.8
744,654,4069.8
745,654,3984.1
746,654,3745.9
747,654,3952.3
748,654,3926.5
749,654,4235.7
750,654,4117.5
751,654,3925.4
752,654,4025.5
753,654,3728.3
754,654,4186.1
755,654,4069.6
756,654,3697.4
757,654,3894.5
758,654,3978.5
759,654,4060.4
760,654,3942.2
761,654,3919.1
762,654,3151.6
763,654,3856.9
764,654,3129.5
765,654,3975.6
766,654,3973.5
767,654,3908.1
768,654,3133.8
769,654,4008.0
770,654,3877.8
771,654,3969.0
772,654,3279.8
773,654,3954.6
774,654,4152.5
775,654,4014.8
776,654,3647.3
777,654,3981.4
778,654,3915.3
779,654,3155.7
780,654,4165.2
781,654,3759.1
782,654,4055.3
783,654,4192.6
784,654,4175.9
785,654,3876.8
786,654,3707.7
787,654,3967.7
788,654,3968.1
789,654,4362.6
790,654,3945.6
791,654,3985.7
792,654,3726.4
793,654,3846.7
794,654,3489.4
795,654,3901.1
796,654,3796.3
797,654,4153.3
798,654,3879.9
799,654,3892.7
800,654,3937.0
801,654,4269.0
802,654,4011.8
803,654,3829.7
804,654,4108.4
805,654,4085.2
806,654,3956.0
807,654,3729.8
808,654,3864.2
809,654,3999.2
810,654,4412.9
811,654,3689.0
812,654,3880.0
813,654,4020.2
814,654,4000.1
815,654,3894.2
816,654,3178.1
817,654,3989.2
818,654,4187.5
819,654,3744.9
820,654,4259.9
821,654,4029.0
822,654,3992.1
823,654,3657.0
824,654,3903.6
825,654,3190.6
826,654,3867.5
827,654,4022.8
828,654,3995.9
829,654,3945.7
830,654,4021.9
831,654,4010.9
832,654,3980.7
833,654,3971.1
834,654,4023.3
835,654,4011.5
836,654,4125.6
837,654,3858.1
838,654,4261.1
839,654,4138.6
840,654,3710.3
841,654,3891.9
842,654,4224.3
843,654,3763.0
844,654,3877.8
845,654,3932.2
846,654,3276.6
847,654,3762.1
848,654,3228.5
849,654,3747.1
850,654,3200.1
851,654,3805.4
852,654,4270.1
853,654,3941.3
854,654,4145.2
855,654,3765.7
856,654,4257.0
857,654,3702.6
858,654,3987.1
859,654,3954.9
860,654,3998.3
861,654,3986.1
862,654,3995.6
863,654,3919.5
864,654,3960.9
865,654,3140.1
866,654,3828.8
867,654,3234.7
868,654,3904.7
869,654,3910.2
870,654,3963.6
871,654,4040.6
872,654,3931.4
873,654,3232.1
874,654,3927.4
875,654,3817.4
876,654,3129.8
877,654,3892.2
878,654,3084.7
879,654,3932.5
880,654,3910.5
881,654,3181.2
882,654,4015.0
883,654,3894.9
884,654,3930.5
885,654,4299.1
886,654,3742.4
887,654,4023.3
888,654,3923.5
889,654,3933.6
890,654,3237.9
891,654,3805.5
892,654,3927.2
893,654,3220.5
894,654,3779.6
895,654,3153.3
896,654,3896.8
897,654,3920.5
898,654,3161.5
899,654,3862.4
900,654,3096.9
901,654,3935.0
902,654,3938.7
903,654,3167.5
904,654,3894.9
905,654,3966.8
906,654,3919.1
907,654,3212.1
908,654,3837.2
909,654,3958.7
910,654,3150.8
911,654,3897.8
912,654,3971.9
913,654,3913.2
914,654,3163.9
915,654,3840.6
916,654,3157.1
917,654,3838.7
918,654,3168.6
919,654,3859.6
920,654,3979.0
921,654,3983.1
922,654,3252.0
923,654,3731.5
924,654,3169.3
925,654,3880.1
926,654,3927.7
927,654,3996.9
928,654,4304.8
929,654,3849.7
930,654,4001.9
931,654,4190.2
932,654,4164.1
933,654,3867.5
934,654,3802.9
935,654,4127.8
936,654,4115.9
937,654,3884.7
938,654,3694.2
939,654,4041.3
940,654,3990.9
941,654,4827.0
942,654,3165.3
943,654,3957.8
944,654,4237.3
945,654,3775.8
946,654,3885.3
947,654,4066.8
948,654,3919.4
949,654,4262.7
950,654,4104.9
951,654,4045.7
952,654,3928.8
953,654,3780.2
954,654,3840.1
955,654,3978.9
956,654,3992.6
957,654,3988.8
958,654,3996.2
959,654,3987.9
960,654,3961.5
961,654,3984.7
962,654,3135.0
963,654,3964.4
964,654,3970.0
965,654,4364.6
966,654,4095.9
967,654,4070.7
968,654,3797.7
969,654,3840.5
970,654,4093.7
971,654,3755.5
972,654,4205.4
973,654,4144.8
974,654,3645.5
975,654,4204.9
976,654,3781.9
977,654,3883.9
978,654,4040.9
979,654,4265.0
980,654,3740.5
981,654,4035.4
982,654,5163.7
983,654,4055.8
984,654,3777.5
985,654,3829.7
986,654,3988.6
987,654,4089.8
988,654,4213.5
989,654,4038.0
990,654,3948.2
991,654,4205.7
992,654,3850.9
993,654,3741.5
994,654,4217.5
995,654,3982.1
996,654,3674.3
997,654,3900.8
998,654,3391.0
999,654,3673.7
1000,654,3983.2
1001,654,3984.6
1002,654,3932.9
1003,654,3158.0
1004,654,4407.7
1005,654,3644.9
1006,654,3893.3
1007,654,4395.7
1008,654,3557.2
1009,654,3868.8
1010,654,3269.9
1011,654,3990.5
1012,654,3857.9
1013,654,3981.7
1014,654,4280.6
1015,654,3812.0
1016,654,4174.2
1017,654,3739.8
1018,654,4043.4
1019,654,3852.0
1020,654,3994.7
1021,654,3919.4
1022,654,3184.2
1023,654,3880.8
1024,654,4033.1
1025,654,3913.5
1026,654,3109.2
1027,654,3957.8
1028,654,3970.8
1029,654,3987.6
1030,654,4398.4
1031,654,3966.4
1032,654,3980.9
1033,654,3735.7
1034,654,4180.3
1035,654,4037.1
1036,654,3801.9
1037,654,4212.2
1038,654,4008.5
1039,654,3963.7
1040,654,4031.4
1041,654,3866.8
1042,654,4078.3
1043,654,3790.2
1044,654,4192.7
1045,654,4041.0
1046,654,3959.0
1047,654,3726.6
1048,654,3961.3
1049,654,4213.0
1050,654,3758.4
1051,654,4037.7
1052,654,4195.1
1053,654,3799.8
1054,654,3832.8
1055,654,3609.4
1056,654,3942.2
1057,654,3699.9
1058,654,4098.2
1059,654,3839.1
1060,654,4220.9
1061,654,3669.3
1062,654,3934.5
1063,654,3994.6
1064,654,4191.6
1065,654,3845.9
1066,654,3938.0
1067,654,3991.4
1068,654,3863.4
1069,654,3198.2
1070,654,3872.8
1071,654,3930.1
1072,654,3219.2
1073,654,3852.2
1074,654,4279.8
1075,654,3779.7
1076,654,3967.0
1077,654,3972.1
1078,654,3925.1
1079,654,3109.7
1080,654,3914.1
1081,654,4003.3
1082,654,3946.9
1083,654,3557.0
1084,654,3737.8
1085,654,4099.4
1086,654,4258.8
1087,654,3787.3
1088,654,3736.7
1089,654,3817.6
1090,654,3949.9
1091,654,3257.5
1092,654,3813.9
1093,654,4001.2
1094,654,3919.7
1095,654,3163.5
1096,654,3789.2
1097,654,3197.3
1098,654,3932.6
1099,654,3997.5
1100,654,3976.5
1101,654,3844.5
1102,654,3230.7
1103,654,3891.4
1104,654,3870.8
1105,654,4131.5
1106,654,3979.7
1107,654,3897.6
1108,654,3229.0
1109,654,3866.3
1110,654,3934.0
1111,654,4338.4
1112,654,3987.0
1113,654,3902.1
1114,654,4078.3
1115,654,3733.1
1116,654,4216.4
1117,654,4099.8
1118,654,3749.4
1119,654,3793.5
1120,654,4027.1
1121,654,4046.4
1122,654,3990.2
1123,654,3975.2
1124,654,3965.5
1125,654,3903.4
1126,654,3252.4
1127,654,3885.2
1128,654,3974.1
1129,654,4069.8
1130,654,4178.0
1131,654,4023.7
1132,654,3996.2
1133,654,3727.1
1134,654,4067.1
1135,654,4072.2
1136,654,3824.2
1137,654,4221.1
1138,654,3908.5
1139,654,3976.0
1140,654,4093.6
1141,654,3891.9
1142,654,4122.4
1143,654,4130.9
1144,654,3885.9
1145,654,4206.7
1146,654,4593.9
1147,654,4110.1
1148,654,4124.1
1149,654,3565.7
1150,654,3970.1
1151,654,3887.9
1152,654,3274.6
1153,654,3816.4
1154,654,3913.7
1155,654,3211.0
1156,654,3881.8
1157,654,3952.6
1158,654,3933.5
1159,654,3154.6
1160,654,3844.0
1161,654,3409.9
1162,654,3710.6
1163,654,3921.2
1164,654,3904.5
1165,654,3197.3
1166,654,3830.9
1167,654,3146.6
1168,654,3905.0
1169,654,3935.6
1170,654,3185.3
1171,654,3880.0
1172,654,3903.2
1173,654,3200.5
1174,654,3993.2
1175,654,3784.8
1176,654,3143.3
1177,654,3863.9
1178,654,3270.8
1179,654,3733.0
1180,654,3969.0
1181,654,3131.7
1182,654,3883.0
1183,654,3982.4
1184,654,3930.3
1185,654,3221.2
1186,654,3807.7
1187,654,4524.6
1188,654,3646.5
1189,654,4010.0
1190,654,3896.0
1191,654,3981.6
1192,654,4262.9
1193,654,3709.1
1194,654,3930.0
1195,654,4072.1
1196,654,3905.1
1197,654,4044.1
1198,654,3919.3
1199,654,4067.2
1200,654,3946.5
1201,654,3933.8
1202,654,3208.7
1203,654,3824.3
1204,654,3486.0
1205,654,3803.2
1206,654,3828.2
1207,654,3907.1
1208,654,4237.2
1209,654,4103.2
1210,654,3975.5
1211,654,3989.1
1212,654,3697.4
1213,654,4260.3
1214,654,3774.7
1215,654,3879.0
1216,654,3932.9
1217,654,3238.8
1218,654,3889.3
1219,654,3901.5
1220,654,3929.4
1221,654,3217.8
1222,654,3914.6
1223,654,3980.9
1224,654,4286.5
1225,654,4166.7
1226,654,3914.5
1227,654,3955.5
1228,654,4108.5
1229,654,3858.1
1230,654,3814.1
1231,654,4109.1
1232,654,4039.8
1233,654,3982.2
1234,654,4086.8
1235,654,3721.6
1236,654,4167.0
1237,654,3822.1
1238,654,3835.0
1239,654,4402.7
1240,654,3701.0
1241,654,3911.7
1242,654,3989.6
1243,654,4237.9
1244,654,3727.9
1245,654,4243.0
1246,654,4028.4
1247,654,3717.8
1248,654,3896.6
1249,654,4086.0
1250,654,4087.4
1251,654,3881.0
1252,654,3975.0
1253,654,3962.3
1254,654,3890.3
1255,654,3266.6
1256,654,3911.1
1257,654,3906.4
1258,654,3975.7
1259,654,4387.1
1260,654,3963.7
1261,654,4001.5
1262,654,4003.4
1263,654,3875.1
1264,654,4081.1
1265,654,3745.3
1266,654,3964.7
1267,654,3904.3
1268,654,4046.6
1269,654,4164.8
1270,654,3780.9
1271,654,4027.1
1272,654,3917.2
1273,654,3147.9
1274,654,4326.9
1275,654,3680.1
1276,654,4199.4
1277,654,3708.9
1278,654,3992.5
1279,654,3880.8
1280,654,3122.3
1281,654,3883.0
1282,654,3138.4
1283,654,3827.8
1284,654,3221.7
1285,654,3842.1
1286,654,4011.5
1287,654,3999.4
1288,654,3895.1
1289,654,3173.8
1290,654,3941.3
1291,654,3892.7
1292,654,3260.3
1293,654,3771.6
1294,654,3966.8
1295,654,3973.8
1296,654,3156.6
1297,654,3911.0
1298,654,3964.8
1299,654,4064.2
1300,654,3983.4
1301,654,3872.7
1302,654,3269.5
1303,654,3897.7
1304,654,3941.6
1305,654,3884.3
1306,654,3179.6
1307,654,3849.0
1308,654,4025.5
1309,654,3940.6
1310,654,4166.8
1311,654,3892.2
1312,654,4013.5
1313,654,3963.3
1314,654,3893.9
1315,654,3193.2
1316,654,3835.1
1317,654,3228.8
1318,654,3788.7
1319,654,4278.9
1320,654,4072.3
1321,654,4001.4
1322,654,3653.9
1323,654,4009.2
1324,654,3980.8
1325,654,3930.7
1326,654,3233.8
1327,654,3855.8
1328,654,3969.3
1329,654,3912.1
1330,654,3163.7
1331,654,3930.6
1332,654,4022.2
1333,654,3970.6
1334,654,4059.3
1335,654,3871.8
1336,654,3982.4
1337,654,4276.3
1338,654,4100.3
1339,654,3969.7
1340,654,4039.4
1341,654,3787.6
1342,654,4137.0
1343,654,3843.0
1344,654,3752.9
1345,654,3150.9
1346,654,3856.4
1347,654,4042.3
1348,654,3883.1
1349,654,3129.9
1350,654,3924.6
1351,654,4058.8
1352,654,3874.7
1353,654,3218.7
1354,654,3823.9
1355,654,4048.8
1356,654,3879.6
1357,654,3178.9
1358,654,3961.0
1359,654,4002.3
1360,654,3979.1
1361,654,4134.3
1362,654,4133.3
1363,654,3735.3
1364,654,3933.6
1365,654,4022.4
1366,654,4230.7
1367,654,3743.1
1368,654,3988.5
1369,654,4283.2
1370,654,3880.0
1371,654,4104.1
1372,654,3789.9
1373,654,3935.3
1374,654,4070.2
1375,654,3966.7
1376,654,3855.0
1377,654,4046.3
1378,654,3979.0
1379,654,3924.1
1380,654,3150.8
1381,654,3941.0
1382,654,4008.9
1383,654,3986.9
1384,654,4001.7
1385,654,4120.5
1386,654,4218.8
1387,654,3943.3
1388,654,3731.7
1389,654,3866.2
1390,654,3954.0
1391,654,3163.2
1392,654,4011.2
1393,654,3869.8
1394,654,3934.2
1395,654,3175.0
1396,654,3870.2
1397,654,4065.7
1398,654,4242.4
1399,654,3757.8
1400,654,4013.7
1401,654,4220.4
1402,654,3756.4
1403,654,4204.9
1404,654,4247.6
1405,654,3612.6
1406,654,3936.6
1407,654,3930.8
1408,654,4193.5
1409,654,3705.3
1410,654,3989.1
1411,654,4004.3
1412,654,3875.7
1413,654,3172.3
1414,654,4247.4
1415,654,3992.5
1416,654,3680.2
1417,654,4221.7
1418,654,3783.5
1419,654,3990.4
1420,654,3933.9
1421,654,3959.7
1422,654,3181.6
1423,654,3812.5
1424,654,3156.7
1425,654,3833.2
1426,654,3974.1
1427,654,3141.2
1428,654,3875.8
1429,654,3946.9
1430,654,3206.3
1431,654,3876.4
1432,654,3904.8
1433,654,3210.3
1434,654,3776.0
1435,654,3178.9
1436,654,3837.1
1437,654,3154.6
1438,654,3840.4
1439,654,3937.5
1440,654,3132.7
1441,654,3865.4
1442,654,3186.0
1443,654,3855.4
1444,654,3956.8
1445,654,3194.3
1446,654,4215.7
1447,654,4041.5
1448,654,3861.5
1449,654,3825.9
1450,654,3926.6
1451,654,4003.3
1452,654,3907.3
1453,654,4571.8
1454,654,3532.9
1455,654,3962.4
1456,654,4245.5
1457,654,3654.0
1458,654,3996.2
1459,654,4283.4
1460,654,3746.0
1461,654,4001.9
1462,654,4054.9
1463,654,4058.5
1464,654,4170.0
1465,654,3725.7
1466,654,3971.3
1467,654,3955.1
1468,654,4185.0
1469,654,3824.2
1470,654,4214.4
1471,654,3817.7
1472,654,4211.6
1473,654,3686.2
1474,654,3957.6
1475,654,4320.8
1476,654,4247.4
1477,654,3672.2
1478,654,3987.3
1479,654,4165.8
1480,654,4004.6
1481,654,3744.2
1482,654,4139.4
1483,654,4110.7
1484,654,3925.7
1485,654,3988.8
1486,654,3977.4
1487,654,3625.3
1488,654,4078.9
1489,654,3975.7
1490,654,3985.9
1491,654,4243.8
1492,654,3756.2
1493,654,4089.1
1494,654,4164.6
1495,654,3703.1
