iteration,latency_ns,round_trip_us
137,654,3862.0
138,654,3169.1
139,654,3966.2
140,654,4193.1
141,654,4031.1
142,654,3978.9
143,654,3720.7
144,654,4245.1
145,654,3755.2
146,654,4009.9
147,654,4314.4
148,654,3637.0
149,654,4359.0
150,654,3900.7
151,654,3912.7
152,654,3920.1
153,654,3905.9
154,654,4193.7
155,654,3689.0
156,654,4223.9
157,654,4147.3
158,654,3807.2
159,654,3860.0
160,654,3960.1
161,654,4243.4
162,654,3964.3
163,654,4092.3
164,654,3962.3
165,654,3838.8
166,654,3857.2
167,654,3898.7
168,654,3961.5
169,654,3233.8
170,654,3807.6
171,654,3936.5
172,654,3162.5
173,654,3933.4
174,654,4216.8
175,654,4179.7
176,654,3684.3
177,654,3964.9
178,654,3822.0
179,654,4274.8
180,654,4213.3
181,654,3747.5
182,654,4109.3
183,654,3814.0
184,654,3815.7
185,654,4116.5
186,654,3927.9
187,654,3986.1
188,654,3985.9
189,654,4099.6
190,654,3889.3
191,654,4267.2
192,654,4060.8
193,654,3919.9
194,654,3762.2
195,654,4007.0
196,654,3962.1
197,654,3909.7
198,654,3916.6
199,654,3231.9
200,654,3886.6
201,654,3924.0
202,654,3983.6
203,654,3234.4
204,654,3945.7
205,654,3924.6
206,654,3923.4
207,654,3949.3
208,654,3970.0
209,654,3131.3
210,654,3888.9
211,654,3934.4
212,654,3160.9
213,654,3967.3
214,654,3890.8
215,654,3954.4
216,654,3142.9
217,654,3880.2
218,654,3931.2
219,654,3238.4
220,654,3782.0
221,654,3308.4
222,654,3762.2
223,654,3937.4
224,654,3981.3
225,654,3996.5
226,654,3947.8
227,654,3159.0
228,654,3896.4
229,654,3973.3
230,654,3929.4
231,654,3215.9
232,654,3914.3
233,654,4116.0
234,654,4006.6
235,654,3991.2
236,654,3842.0
237,654,3979.7
238,654,3920.9
239,654,3974.0
240,654,3970.8
241,654,3141.8
242,654,3916.4
243,654,4147.8
244,654,3860.4
245,654,4101.7
246,654,3826.7
247,654,4043.3
248,654,3871.8
249,654,3124.6
250,654,3916.5
251,654,3976.5
252,654,3175.2
253,654,3849.9
254,654,3932.1
255,654,3129.2
256,654,3859.9
257,654,3210.5
258,654,3878.0
259,654,3970.8
260,654,3994.4
261,654,3916.5
262,654,3156.4
263,654,3910.4
264,654,3934.3
265,654,3151.1
266,654,3933.5
267,654,3920.3
268,654,3095.8
269,654,3935.7
270,654,3903.1
271,654,3198.8
272,654,3959.1
273,654,3971.1
274,654,4007.8
275,654,3911.0
276,654,3942.6
277,654,3178.6
278,654,3870.0
279,654,4004.8
280,654,3995.7
281,654,3986.0
282,654,3992.7
283,654,3897.3
284,654,3235.9
285,654,3811.4
286,654,4164.9
287,654,3918.3
288,654,3976.9
289,654,3918.4
290,654,3238.7
291,654,3882.1
292,654,3972.6
293,654,3974.3
294,654,3961.2
295,654,4032.6
296,654,3949.7
297,654,3927.7
298,654,3272.6
299,654,3803.4
300,654,3887.1
301,654,3144.8
302,654,3901.0
303,654,4044.3
304,654,3904.6
305,654,3203.5
306,654,3951.5
307,654,3957.9
308,654,3918.2
309,654,3927.3
310,654,3131.1
311,654,3905.3
312,654,3198.7
313,654,3891.8
314,654,4317.1
315,654,3686.3
316,654,3884.8
317,654,4039.2
318,654,4039.9
319,654,3979.8
320,654,3991.4
321,654,4261.0
322,654,4051.0
323,654,3775.5
324,654,4204.5
325,654,4096.8
326,654,3611.4
327,654,4044.8
328,654,4208.1
329,654,3978.1
330,654,3684.0
331,654,3899.3
332,654,3173.1
333,654,3900.9
334,654,3921.9
335,654,4054.5
336,654,3962.5
337,654,4024.9
338,654,3994.5
339,654,4230.2
340,654,3840.3
341,654,3900.0
342,654,3939.4
343,654,4045.3
344,654,4109.6
345,654,3843.5
346,654,3965.0
347,654,4056.2
348,654,3996.2
349,654,4000.8
350,654,3913.2
351,654,3159.5
352,654,3942.6
353,654,3912.7
354,654,4049.6
355,654,3964.1
356,654,4058.9
357,654,3985.2
358,654,3992.0
359,654,3965.6
360,654,3894.6
361,654,3259.1
362,654,3935.7
363,654,3853.0
364,654,4013.8
365,654,3926.1
366,654,3214.6
367,654,3897.2
368,654,4035.7
369,654,3858.2
370,654,3224.3
371,654,3833.8
372,654,4010.7
373,654,3931.4
374,654,3990.9
375,654,3977.7
376,654,3997.9
377,654,4014.7
378,654,3934.2
379,654,3261.1
380,654,3796.6
381,654,4021.0
382,654,3931.6
383,654,4166.5
384,654,3907.0
385,654,4009.6
386,654,3871.6
387,654,3128.7
388,654,3969.6
389,654,3881.9
390,654,3244.0
391,654,3770.6
392,654,3218.5
393,654,3790.9
394,654,4201.4
395,654,4091.6
396,654,3745.4
397,654,3954.8
398,654,4273.6
399,654,3718.4
400,654,3933.2
401,654,3240.0
402,654,3807.5
403,654,3894.6
404,654,3156.2
405,654,3934.7
406,654,4026.3
407,654,4030.5
408,654,4054.5
409,654,4490.7
410,654,3473.3
411,654,3927.3
412,654,3959.0
413,654,3996.2
414,654,4239.4
415,654,3779.1
416,654,3858.5
417,654,3227.4
418,654,3910.2
419,654,3902.4
420,654,4033.7
421,654,3968.7
422,654,3976.9
423,654,4015.7
424,654,3993.1
425,654,3925.5
426,654,4060.5
427,654,3906.4
428,654,3155.0
429,654,3819.8
430,654,3273.3
431,654,3862.1
432,654,4300.7
433,654,3646.6
434,654,3924.1
435,654,3234.9
436,654,3884.6
437,654,3968.5
438,654,3913.4
439,654,4251.4
440,654,4171.6
441,654,3950.7
442,654,3722.9
443,654,4027.3
444,654,3887.1
445,654,4287.1
446,654,4009.7
447,654,3982.9
448,654,3743.8
449,654,3947.2
450,654,4045.2
451,654,3872.0
452,654,3958.6
453,654,3986.5
454,654,3114.0
455,654,3908.5
456,654,4280.6
457,654,4134.1
458,654,4004.6
459,654,3710.4
460,654,3954.1
461,654,4311.1
462,654,3973.2
463,654,4040.2
464,654,3577.8
465,654,3852.7
466,654,3184.8
467,654,3883.3
468,654,3948.9
469,654,3185.3
470,654,3841.5
471,654,3968.4
472,654,3296.6
473,654,3714.8
474,654,3972.7
475,1357,3976.2
476,654,3164.8
477,654,3900.6
478,654,3931.0
479,654,3156.7
480,654,3826.0
481,654,3124.6
482,654,3842.1
483,654,3181.5
484,654,3867.1
485,654,3948.7
486,654,3166.7
487,654,3827.9
488,654,3191.1
489,654,3854.2
490,654,3963.8
491,654,3967.1
492,654,3223.7
493,654,3821.5
494,654,4015.8
495,654,3995.3
496,654,4246.7
497,654,3756.3
498,654,4066.3
499,654,4207.8
500,654,4016.0
501,654,3811.4
502,654,3810.8
503,654,4068.1
504,654,4272.1
505,654,3783.8
506,654,3830.4
507,654,4050.9
508,654,4014.1
509,654,4002.8
510,654,3882.4
511,654,3200.6
512,654,3833.2
513,654,3917.0
514,654,3250.9
515,654,3862.5
516,654,3918.0
517,654,3943.3
518,654,3189.5
519,654,3871.7
520,654,3887.8
521,654,3168.8
522,654,3959.7
523,654,3958.5
524,654,4033.3
525,654,3961.0
526,654,3985.7
527,654,3918.8
528,654,3216.8
529,654,3901.3
530,654,3973.9
531,654,3963.5
532,654,3963.4
533,654,4048.9
534,654,3917.0
535,654,4031.4
536,654,3912.3
537,654,3216.7
538,654,3827.2
539,654,3938.0
540,654,3165.9
541,654,3939.9
542,654,3892.7
543,654,3221.1
544,654,3789.3
545,654,3159.8
546,654,3912.0
547,654,3907.1
548,654,3948.0
549,654,3224.9
550,654,3807.4
551,654,3947.8
552,654,3244.9
553,654,3824.5
554,654,3930.6
555,654,3158.6
556,654,3937.8
557,654,3968.6
558,654,4026.8
559,654,3889.3
560,654,3227.9
561,654,3766.3
562,654,3257.1
563,654,3835.3
564,654,3960.5
565,654,3995.2
566,654,3967.5
567,654,4003.6
568,654,3999.3
569,654,3987.9
570,654,4000.3
571,654,3889.4
572,654,3175.9
573,654,3877.3
574,654,4009.3
575,654,3929.0
576,654,3140.9
577,654,3859.3
578,654,3104.9
579,654,3968.4
580,654,3911.3
581,654,3115.4
582,654,3855.3
583,654,3126.4
584,654,3945.9
585,654,3992.4
586,654,3910.3
587,654,3227.1
588,654,3838.2
589,654,3980.3
590,654,3992.4
591,654,3914.8
592,654,3239.5
593,654,3872.7
594,654,3992.3
595,654,3975.7
596,654,3977.7
597,654,3911.0
598,654,4136.2
599,654,3867.5
600,654,4048.7
601,654,3906.7
602,654,3234.4
603,654,3870.7
604,654,3919.7
605,654,3952.9
606,654,3150.2
607,654,3912.9
608,654,3960.3
609,654,3988.5
610,654,3993.8
611,654,4040.8
612,654,3922.4
613,654,3970.5
614,654,3385.5
615,654,3719.9
616,654,4036.5
617,654,3891.7
618,654,4015.0
619,654,4015.7
620,654,4031.7
621,654,3870.3
622,654,3106.1
623,654,3892.6
624,654,4006.0
625,654,3943.6
626,654,3251.5
627,654,3843.8
628,654,3913.0
629,654,4042.2
630,654,3929.7
631,654,3158.1
632,654,3860.1
633,654,3938.6
634,654,3265.8
635,654,3748.8
636,654,3246.3
637,654,3870.9
638,654,3877.6
639,654,4048.6
640,654,3941.4
641,654,3962.0
642,654,3976.8
643,654,3992.1
644,654,3999.0
645,654,3994.0
646,654,4001.7
647,654,3922.0
648,654,3178.0
649,654,3830.6
650,654,3236.3
651,654,3820.8
652,654,3910.5
653,654,3154.3
654,654,3892.9
655,654,3913.9
656,654,3218.5
657,654,3847.6
658,654,3979.8
659,654,3935.6
660,654,3404.3
661,654,3759.4
662,654,3871.0
663,654,3965.5
664,654,3950.0
665,654,3202.8
666,654,3927.5
667,654,3977.0
668,654,3885.7
669,654,3974.2
670,654,4000.4
671,654,3956.5
672,654,3385.0
673,654,3673.4
674,654,3948.0
675,654,3925.4
676,654,3172.3
677,654,4082.7
678,654,3826.3
679,654,3905.4
680,654,3970.2
681,654,3232.2
682,654,3831.8
683,654,3957.2
684,654,4034.0
685,654,3937.2
686,654,3948.8
687,654,3184.1
688,654,3914.9
689,654,3872.2
690,654,3245.6
691,654,3870.1
692,654,3917.4
693,654,4054.3
694,654,3910.8
695,654,3232.4
696,654,3839.7
697,654,3962.9
698,654,4024.9
699,654,3987.8
700,654,4001.1
701,654,3915.8
702,654,3980.1
703,654,4033.9
704,654,3995.7
705,654,4045.4
706,654,3861.9
707,654,3191.4
708,654,3851.6
709,654,4000.4
710,654,3958.0
711,654,3251.7
712,654,3827.0
713,654,3985.6
714,654,3933.2
715,654,3984.2
716,654,3151.6
717,654,3848.2
718,654,3950.2
719,654,3134.1
720,654,3985.6
721,654,3921.0
722,654,3956.4
723,654,3138.2
724,654,3878.5
725,654,3977.2
726,654,4051.8
727,654,3891.9
728,654,3180.0
729,654,3870.3
730,654,3928.3
731,654,3164.7
732,654,3885.4
733,654,3964.5
734,654,3155.7
735,654,3867.0
736,654,3965.6
737,654,3981.6
738,654,3154.7
739,654,3852.6
740,654,3156.3
741,654,3860.3
742,654,3937.4
743,654,3138.2
744,654,3937.2
745,654,3946.5
746,654,3971.3
747,654,3954.8
748,654,3199.1
749,654,3877.4
750,654,3922.6
751,654,3145.7
752,654,3830.1
753,654,3135.0
754,654,3962.6
755,654,3896.4
756,654,3225.0
757,654,3811.9
758,654,4015.3
759,654,3967.0
760,654,4079.7
761,654,3838.2
762,654,3204.1
763,654,3849.8
764,654,3918.2
765,654,3506.1
766,654,3595.3
767,654,3960.7
768,654,4403.0
769,654,3978.3
770,654,3984.4
771,654,3863.6
772,654,3851.8
773,654,3885.5
774,654,4094.4
775,654,4278.4
776,654,3964.6
777,654,3993.2
778,654,3786.7
779,654,4161.8
780,654,3959.6
781,654,4034.0
782,654,3743.3
783,654,4209.2
784,654,3784.7
785,654,3970.5
786,654,4076.3
787,654,4219.4
788,654,4032.0
789,654,3675.6
790,654,4200.7
791,654,4022.4
792,654,3812.9
793,654,4075.9
794,654,4017.7
795,654,4060.6
796,654,3683.9
797,654,4206.8
798,654,4013.0
799,654,3795.6
800,654,4228.5
801,654,3958.3
802,654,3973.6
803,654,3969.4
804,654,3709.4
805,654,3926.1
806,654,3972.6
807,654,3973.5
808,654,3170.2
809,654,3925.6
810,654,3954.1
811,654,3933.4
812,654,3112.4
813,654,4017.0
814,654,3959.9
815,654,3879.9
816,654,3201.0
817,654,3854.1
818,654,4015.7
819,654,3919.9
820,654,3116.0
821,654,3906.1
822,654,4033.7
823,654,3928.4
824,654,3257.4
825,654,3772.8
826,654,4024.9
827,654,3999.1
828,654,3933.9
829,654,3971.2
830,654,3172.8
831,654,3937.3
832,654,3984.0
833,654,3963.0
834,654,4297.3
835,654,3673.4
836,654,3943.2
837,654,3946.6
838,654,3260.2
839,654,3908.3
840,654,3856.3
841,654,3154.4
842,654,3807.1
843,654,3306.4
844,654,3772.8
845,654,3965.6
846,654,3951.1
847,654,3154.7
848,654,3851.5
849,654,3934.0
850,654,3549.9
851,654,3868.4
852,654,3868.0
853,654,4202.2
854,654,3628.7
855,654,3974.0
856,654,3988.7
857,654,4340.8
858,654,3973.6
859,654,4617.5
860,654,4031.7
861,654,3906.8
862,654,3094.3
863,654,3879.5
864,654,3237.3
865,654,3839.1
866,654,3884.1
867,654,3256.3
868,654,3838.4
869,654,3909.8
870,654,3201.6
871,654,3828.2
872,654,3978.2
873,654,4065.0
874,654,3967.5
875,654,3978.3
876,654,4030.1
877,654,3875.7
878,654,3213.1
879,654,3840.6
880,654,4046.9
881,654,4003.4
882,654,3909.8
883,654,3167.7
884,654,3946.1
885,654,3984.9
886,654,3966.7
887,654,3977.5
888,654,3897.3
889,654,3258.5
890,654,3813.7
891,654,4029.0
892,654,3909.7
893,654,3208.9
894,654,3888.7
895,654,3988.9
896,654,3963.8
897,654,3995.4
898,654,3998.9
899,654,3974.0
900,654,4001.1
901,654,3894.2
902,654,3216.6
903,654,3869.0
904,654,3973.4
905,654,3930.0
906,654,3154.1
907,654,3924.6
908,654,3884.1
909,654,3213.4
910,654,3825.2
911,654,3154.9
912,654,3814.9
913,654,3202.1
914,654,3823.4
915,654,4045.7
916,654,3931.9
917,654,4007.3
918,654,4062.4
919,654,3870.7
920,654,3220.7
921,654,3874.9
922,654,3887.3
923,654,3220.8
924,654,3824.9
925,654,3972.8
926,654,3219.7
927,654,3781.3
928,654,3212.5
929,654,4002.8
930,654,3790.4
931,654,3927.6
932,654,3259.2
933,654,3791.9
934,654,3967.2
935,654,3177.2
936,654,3836.6
937,654,3969.3
938,654,3154.3
939,654,3871.2
940,654,3944.2
941,654,4031.8
942,654,3982.1
943,654,3947.8
944,654,3165.3
945,654,3856.9
946,654,3222.3
947,654,4223.7
948,654,3801.2
949,654,3965.7
950,654,3853.9
951,654,4067.0
952,654,4184.0
953,654,4103.7
954,654,3649.8
955,654,3896.1
956,654,3975.7
957,654,4278.8
958,654,3853.8
959,654,6388.8
960,654,3911.2
961,654,3571.0
962,654,3933.6
963,654,3952.6
964,654,4281.8
965,654,3923.2
966,654,4222.9
967,654,3921.6
968,654,3763.7
969,654,4205.7
970,654,3842.6
971,654,3819.2
972,654,3881.2
973,654,3173.3
974,654,3901.1
975,654,3890.1
976,654,3151.6
977,654,3894.5
978,654,3213.5
979,654,3810.0
980,654,3903.9
981,654,3167.1
982,654,3997.4
983,654,3934.6
984,654,4007.1
985,654,3975.0
986,654,3971.1
987,654,3934.0
988,654,3249.0
989,654,3811.8
990,654,3962.5
991,654,3180.6
992,654,3861.5
993,654,3919.9
994,654,3268.2
995,654,3748.0
996,654,3935.5
997,654,3226.9
998,654,3839.3
999,654,3936.4
