iteration,latency_ns,round_trip_us
124,642,3811.3
125,642,4168.3
126,642,4119.4
127,642,3918.4
128,642,3794.7
129,642,3966.0
130,642,3833.8
131,642,4058.1
132,642,4216.6
133,642,4044.9
134,642,3683.1
135,642,4232.5
136,642,4173.7
137,642,3879.6
138,642,3641.2
139,642,4229.1
140,642,4078.8
141,642,3995.7
142,642,3995.0
143,642,4009.9
144,642,3991.2
145,642,3786.3
146,642,4165.0
147,642,3720.0
148,642,4240.2
149,642,4032.1
150,642,3850.4
151,642,4113.0
152,642,3681.0
153,642,4310.4
154,642,4017.0
155,642,3982.1
156,642,3997.6
157,642,3829.3
158,642,3782.3
159,642,4276.6
160,642,4062.6
161,642,4160.1
162,642,3945.8
163,642,3904.3
164,642,3728.2
165,642,4201.1
166,642,4018.6
167,642,4001.6
168,642,3986.1
169,642,4073.8
170,642,3925.5
171,642,3838.2
172,642,4123.5
173,642,4720.5
174,642,3925.7
175,642,4240.8
176,642,3802.2
177,642,3923.4
178,642,4061.0
179,642,4228.3
180,642,4096.0
181,642,3794.0
182,642,4112.1
183,642,3688.4
184,642,3918.5
185,642,4350.3
186,642,4017.9
187,642,3992.1
188,642,3818.0
189,642,4146.8
190,642,4046.3
191,642,3969.3
192,642,3771.4
193,642,4207.0
194,642,3995.7
195,642,3708.0
196,642,4247.9
197,642,4037.3
198,642,3981.3
199,642,4003.6
200,642,4060.7
201,642,3919.6
202,642,3789.2
203,642,4229.2
204,642,4006.1
205,642,3951.2
206,642,3965.3
207,642,3791.7
208,642,3832.5
209,642,3983.5
210,642,3986.1
211,642,3939.4
212,642,3177.0
213,642,3859.6
214,642,3960.7
215,642,3123.9
216,642,3897.5
217,642,3967.8
218,642,3157.1
219,642,3859.9
220,642,3950.0
221,642,3168.9
222,642,3900.3
223,642,3919.5
224,642,3229.9
225,642,3857.2
226,642,3929.4
227,642,3955.8
228,642,3160.7
229,642,3894.4
230,642,4012.7
231,642,4196.2
232,642,4104.0
233,642,3860.2
234,642,4116.7
235,642,4004.3
236,642,4192.7
237,642,3832.6
238,642,4009.8
239,642,3948.4
240,642,3778.5
241,642,4147.4
242,642,4032.2
243,642,3988.1
244,642,4002.0
245,642,4034.8
246,642,3947.4
247,642,3664.9
248,642,4318.5
249,642,3742.9
250,642,4196.3
251,642,4036.4
252,642,3986.1
253,642,4004.9
254,642,3710.8
255,642,4222.2
256,642,4089.4
257,642,4044.2
258,642,3919.1
259,642,3824.4
260,642,4132.8
261,642,3976.8
262,642,3995.0
263,642,3998.0
264,642,4143.5
265,642,3870.9
266,642,3773.5
267,642,4152.6
268,642,3997.3
269,642,4022.4
270,642,3989.5
271,642,3973.3
272,642,3682.4
273,642,3943.2
274,642,3983.4
275,642,3927.5
276,642,3266.8
277,642,3761.1
278,642,3105.8
279,642,3909.5
280,642,4030.6
281,642,4038.0
282,642,4011.4
283,642,4221.3
284,642,3831.2
285,642,4180.6
286,642,4112.0
287,642,3965.2
288,642,3948.3
289,642,3713.0
290,642,4239.0
291,642,4025.7
292,642,4015.2
293,642,3963.4
294,642,4120.4
295,642,3883.1
296,642,3750.5
297,642,4175.4
298,642,4018.6
299,642,4069.8
300,642,3929.2
301,642,4008.6
302,642,3975.0
303,642,3660.1
304,642,4267.0
305,642,3833.7
306,642,4162.1
307,642,4030.8
308,642,3842.7
309,642,4121.2
310,642,3712.5
311,642,3945.8
312,642,4238.8
313,642,3855.6
314,642,4161.5
315,642,3821.1
316,642,3934.4
317,642,4228.9
318,642,4028.7
319,642,4152.4
320,642,4125.7
321,642,3768.6
322,642,3773.7
323,642,4128.8
324,642,4108.8
325,642,3917.9
326,642,3969.3
327,642,4350.1
328,642,3687.5
329,642,3752.7
330,642,4130.6
331,642,3732.8
332,642,4292.2
333,642,3998.3
334,642,4101.2
335,642,3908.1
336,642,3751.3
337,642,4184.9
338,642,3812.8
339,642,3946.1
340,642,3921.6
341,642,3979.7
342,642,4267.9
343,642,3855.7
344,642,4153.0
345,642,4159.4
346,642,3954.2
347,642,3889.9
348,642,3748.0
349,642,4176.2
350,642,3672.1
351,642,4238.1
352,642,3931.1
353,642,4256.2
354,642,3904.5
355,642,3778.3
356,642,4150.6
357,642,4022.6
358,642,3991.0
359,642,3989.1
360,642,4129.8
361,642,3892.5
362,642,3727.3
363,642,4127.0
364,642,3994.8
365,642,3720.8
366,642,4251.1
367,642,4019.8
368,642,4097.5
369,642,3838.9
370,642,4029.2
371,642,4127.3
372,642,3883.8
373,642,3963.5
374,642,3889.1
375,642,4102.6
376,642,4105.5
377,642,3873.8
378,642,3752.4
379,642,4231.5
380,642,3984.8
381,642,3919.6
382,642,4073.8
383,642,4002.3
384,642,4111.4
385,642,3910.0
386,642,4153.7
387,642,3832.5
388,642,3769.7
389,642,4153.9
390,642,3703.7
391,642,4216.6
392,642,4040.8
393,642,4158.1
394,642,3900.5
395,642,3848.6
396,642,4111.8
397,642,4000.4
398,642,3987.5
399,642,3997.2
400,642,3860.3
401,642,4091.3
402,642,3664.0
403,642,4218.0
404,642,4093.6
405,642,3986.5
406,642,4023.7
407,642,3797.2
408,642,3840.8
409,642,4281.7
410,642,4009.5
411,642,4005.9
412,642,3719.6
413,642,3960.9
414,642,4067.2
415,642,4186.6
416,642,3738.5
417,642,4235.6
418,642,4034.6
419,642,4056.7
420,642,3933.7
421,642,3860.1
422,642,4105.9
423,642,4006.2
424,642,3990.7
425,642,3990.8
426,642,3909.9
427,642,4063.8
428,642,3721.0
429,642,4278.1
430,642,3988.5
431,642,3986.2
432,642,4017.9
433,642,3849.3
434,642,4106.8
435,642,3715.1
436,642,4279.5
437,642,4017.9
438,642,3974.1
439,642,3994.2
440,642,3791.8
441,642,4159.4
442,642,4114.0
443,642,3954.3
444,642,3966.2
445,642,4160.4
446,642,3825.8
447,642,3723.4
448,642,4195.9
449,642,3844.0
450,642,4277.4
451,642,3665.9
452,642,4362.7
453,642,3872.6
454,642,3952.3
455,642,3995.7
456,642,3994.9
457,642,3994.0
458,642,3986.3
459,642,3779.1
460,642,3871.6
461,642,3962.3
462,642,3957.8
463,642,3133.8
464,642,3822.4
465,642,3180.3
466,642,3853.7
467,642,3926.1
468,642,3141.5
469,642,3920.4
470,642,3922.0
471,642,3188.8
472,642,3862.2
473,642,3132.6
474,642,3901.7
475,642,3926.2
476,642,3158.5
477,642,3857.7
478,642,3934.4
479,642,3204.9
480,642,3843.1
481,642,4000.5
482,642,4028.2
483,642,4285.2
484,642,4051.3
485,642,4108.0
486,642,3888.6
487,642,3789.8
488,642,4176.1
489,642,3987.5
490,642,3999.9
491,642,4303.0
492,642,3826.5
493,642,3867.1
494,642,3697.5
495,642,4309.6
496,642,3965.5
497,642,3962.9
498,642,3989.1
499,642,3933.4
500,642,4189.5
501,642,3586.6
502,642,4227.0
503,642,4097.5
504,642,3943.9
505,642,3976.8
506,642,3786.6
507,642,3889.0
508,642,4263.7
509,642,4022.8
510,642,3997.2
511,642,4186.6
512,642,3845.4
513,642,3732.8
514,642,4174.7
515,642,4052.7
516,642,3959.8
517,642,3999.2
518,642,4096.8
519,642,3916.9
520,642,3858.5
521,642,4078.5
522,642,4083.1
523,642,3930.3
524,642,3964.5
525,642,3955.2
526,642,3873.7
527,642,3826.1
528,642,3997.8
529,642,4189.0
530,642,3838.2
531,642,3890.7
532,642,3937.9
533,642,3213.3
534,642,3850.6
535,642,4257.8
536,642,4139.1
537,642,3956.9
538,642,3689.4
539,642,3920.4
540,642,3989.7
541,642,4110.7
542,642,4345.7
543,642,3911.9
544,642,3952.8
545,642,3985.8
546,642,4244.7
547,642,3809.2
548,642,3793.2
549,642,4106.0
550,642,3840.3
551,642,4130.1
552,642,4041.7
553,642,3985.0
554,642,3689.4
555,642,3948.7
556,642,4037.5
557,642,4253.8
558,642,4019.1
559,642,4043.3
560,642,3598.9
561,642,4274.0
562,642,3841.4
563,642,4163.7
564,642,4046.6
565,642,3726.1
566,642,4205.8
567,642,3830.1
568,642,4193.4
569,642,3703.5
570,642,4343.3
571,642,3823.3
572,642,3940.8
573,642,3924.7
574,642,3932.8
575,642,4249.3
576,642,4032.6
577,642,3986.4
578,642,3696.2
579,642,4270.4
580,642,4036.9
581,642,3792.2
582,642,4135.9
583,642,3722.9
584,642,4258.7
585,642,3728.1
586,642,4104.8
587,642,4152.8
588,642,3765.5
589,642,4191.3
590,642,4058.8
591,642,4050.4
592,642,3758.5
593,642,3964.2
594,642,4147.5
595,642,3774.1
596,642,4198.9
597,642,4060.1
598,642,3971.5
599,642,4014.0
600,642,3813.3
601,642,4119.1
602,642,4096.2
603,642,3930.0
604,642,3972.3
605,642,4063.8
606,642,3950.4
607,642,3761.6
608,642,4159.9
609,642,4017.2
610,642,4015.5
611,642,3961.4
612,642,4138.2
613,642,3896.7
614,642,3697.3
615,642,4212.4
616,642,4028.8
617,642,3993.7
618,642,4010.5
619,642,3981.4
620,642,3986.6
621,642,3804.5
622,642,4147.7
623,642,4025.7
624,642,4161.3
625,642,3858.1
626,642,3756.6
627,642,4173.3
628,642,4078.6
629,642,3941.0
630,642,3989.4
631,642,4281.4
632,642,3619.5
633,642,3838.1
634,642,4050.9
635,642,4128.0
636,642,4088.3
637,642,3736.7
638,642,4306.7
639,642,3887.9
640,642,3797.6
641,642,4188.0
642,642,3709.4
643,642,4208.3
644,642,4048.3
645,642,4227.6
646,642,3787.6
647,642,3731.5
648,642,4201.4
649,642,4001.8
650,642,3983.1
651,642,3995.1
652,642,3823.8
653,642,3869.8
654,642,3994.6
655,642,4288.3
656,642,4011.4
657,642,3984.5
658,642,3976.2
659,642,3775.0
660,642,4174.2
661,642,4102.1
662,642,3687.9
663,642,3964.9
664,642,3945.4
665,642,4015.0
666,642,3935.9
667,642,4260.3
668,642,4005.2
669,642,4057.1
670,642,3979.9
671,642,4162.1
672,642,3848.6
673,642,3831.7
674,642,4111.4
675,642,4023.7
676,642,3980.8
677,642,3994.7
678,642,4038.2
679,642,3641.2
680,642,3945.7
681,642,4255.1
682,642,3804.0
683,642,4227.6
684,642,4030.3
685,642,3880.5
686,642,4174.8
687,642,3592.9
688,642,4220.6
689,642,4097.3
690,642,4139.7
691,642,3864.1
692,642,3763.5
693,642,4200.7
694,642,3770.8
695,642,4186.1
696,642,4008.9
697,642,4044.5
698,642,3950.0
699,642,3768.3
700,642,4180.7
701,642,4019.8
702,642,3991.1
703,642,3966.2
704,642,4087.7
705,642,3925.5
706,642,3790.9
707,642,4150.8
708,642,3796.2
709,642,4188.6
710,642,4021.7
711,642,3645.6
712,642,3965.9
713,642,3924.4
714,642,3222.1
715,642,3834.3
716,642,3955.4
717,642,3170.4
718,642,3846.9
719,642,3981.6
720,642,3946.3
721,642,3129.7
722,642,3883.0
723,642,3117.1
724,642,3856.7
725,642,3151.0
726,642,3859.5
727,642,3113.3
728,642,3906.5
729,642,3932.1
730,642,3210.7
731,642,3846.4
732,642,3986.9
733,642,4008.6
734,642,3888.1
735,642,3293.7
736,642,3880.3
737,642,3976.0
738,642,4246.0
739,642,4149.3
740,642,3958.4
741,642,3867.1
742,642,4178.0
743,642,3896.5
744,642,4003.0
745,642,3965.0
746,642,4092.5
747,642,3886.9
748,642,3648.6
749,642,4229.3
750,642,3888.5
751,642,4158.8
752,642,4035.3
753,642,3610.2
754,642,4296.9
755,642,4070.7
756,642,3715.4
757,642,3944.8
758,642,3991.7
759,642,3986.5
760,642,3939.3
761,642,4288.5
762,642,3763.4
763,642,4251.1
764,642,4018.9
765,642,3809.2
766,642,4147.0
767,642,3821.7
768,642,3965.8
769,642,4176.5
770,642,4041.8
771,642,3999.7
772,642,4494.5
773,642,3577.5
774,642,3762.9
775,642,4118.2
776,642,4018.9
777,642,3978.9
778,642,3993.3
779,642,3861.1
780,642,4122.1
781,642,3762.7
782,642,4185.1
783,642,4044.9
784,642,3988.7
785,642,3981.0
786,642,3788.0
787,642,4194.8
788,642,4066.2
789,642,4095.5
790,642,3523.2
791,642,3941.5
792,642,3932.8
793,642,3154.1
794,642,4207.5
795,642,3913.2
796,642,4105.9
797,642,3701.2
798,642,4248.2
799,642,4032.2
800,642,4174.2
801,642,3837.9
802,642,3797.6
803,642,4249.9
804,642,3919.9
805,642,3968.9
806,642,4012.9
807,642,3968.7
808,642,3981.8
809,642,3751.7
810,642,4094.0
811,642,4005.9
812,642,3985.1
813,642,4133.4
814,642,3871.0
815,642,4121.1
816,642,3822.0
817,642,4157.7
818,642,4023.4
819,642,3961.0
820,642,3744.7
821,642,3958.5
822,642,4248.1
823,642,4034.2
824,642,3698.6
825,642,4102.9
826,642,3998.0
827,642,4138.6
828,642,3688.0
829,642,4251.2
830,642,4051.7
831,642,4011.7
832,642,3989.2
833,642,4027.7
834,642,4007.5
835,642,3641.8
836,642,4249.5
837,642,4033.0
838,642,4009.7
839,642,3989.3
840,642,3667.1
841,642,4217.1
842,642,3866.1
843,642,4176.8
844,642,4047.4
845,642,3975.2
846,642,3990.6
847,642,3835.0
848,642,4120.7
849,642,4107.7
850,642,3917.8
851,642,4003.4
852,642,3968.2
853,642,3976.2
854,642,3892.6
855,642,4115.8
856,642,3726.2
857,642,4212.0
858,642,4046.4
859,642,4141.2
860,642,3868.3
861,642,3793.3
862,642,4150.9
863,642,4047.5
864,642,3986.7
865,642,3957.2
866,642,4116.6
867,642,3939.8
868,642,3749.6
869,642,3800.5
870,642,3978.4
871,642,4047.8
872,642,3945.0
873,642,3921.2
874,642,4071.4
875,642,3982.4
876,642,4247.3
877,642,3851.9
878,642,3962.9
879,642,4207.7
880,642,3826.7
881,642,3963.2
882,642,3926.2
883,642,4040.0
884,642,4227.7
885,642,4147.4
886,642,3900.5
887,642,3923.3
888,642,4031.5
889,642,3994.6
890,642,3996.6
891,642,4008.5
892,642,4044.1
893,642,3935.2
894,642,3813.2
895,642,4143.1
896,642,4005.2
897,642,4001.2
898,642,4041.5
899,642,3876.2
900,642,4038.8
901,642,3731.7
902,642,3904.6
903,642,4231.7
904,642,4067.2
905,642,3770.9
906,642,4006.5
907,642,4219.3
908,642,3796.0
909,642,4186.0
910,642,4062.2
911,642,3967.2
912,642,3973.6
913,642,3799.2
914,642,4196.6
915,642,4002.8
916,642,3971.5
917,642,3770.3
918,642,3832.6
919,642,3954.0
920,642,3798.4
921,642,3701.4
922,642,3775.1
923,642,4099.2
924,642,4007.4
925,642,3983.4
926,642,4336.0
927,642,3575.9
928,642,3819.2
929,642,3913.3
930,642,4029.5
931,642,4250.7
932,642,4028.0
933,642,4092.0
934,642,3706.6
935,642,4145.7
936,642,3777.6
937,642,4180.1
938,642,4054.2
939,642,3983.8
940,642,3967.2
941,642,4786.1
942,642,4191.1
943,642,4050.5
944,642,3986.0
945,642,4093.9
946,642,3790.7
947,642,4066.3
948,642,3994.8
949,642,4047.1
950,642,3968.2
951,642,4037.3
952,642,3957.8
953,642,3638.3
954,642,4222.2
955,642,4054.5
956,642,4026.1
957,642,3992.0
958,642,4026.5
959,642,3960.0
960,642,3755.7
961,642,4209.2
962,642,4016.1
963,642,4000.7
964,642,3680.2
965,642,3939.7
966,642,3958.6
967,642,3977.1
968,642,3973.6
969,642,3174.9
970,642,3841.1
971,642,3937.6
972,642,3228.8
973,642,3870.6
974,642,3908.3
975,642,3132.4
976,642,3844.9
977,642,3174.6
978,642,4072.2
979,642,3795.4
980,642,3989.9
981,642,3953.9
982,642,4031.3
983,642,3958.2
984,642,3192.5
985,642,3851.5
986,642,4011.8
987,642,4331.0
988,642,3977.3
989,642,3828.8
990,642,4145.0
991,642,3982.0
992,642,4023.7
993,642,3965.7
994,642,4044.7
995,642,3974.3
996,642,3724.6
997,642,4214.6
998,642,4023.1
999,642,3996.9
1000,642,4054.7
1001,642,3743.8
1002,642,4125.7
1003,642,4112.4
1004,642,3979.9
1005,642,3965.1
1006,642,3961.0
1007,642,4001.5
1008,642,3769.5
1009,642,4205.9
1010,642,3979.6
1011,642,4010.7
1012,642,4073.2
1013,642,4067.8
1014,642,3865.6
1015,642,3818.2
1016,642,4260.4
1017,642,3901.0
1018,642,3975.8
1019,642,4006.5
1020,642,4206.4
1021,642,3783.3
1022,642,3708.9
1023,642,4240.0
1024,642,4024.4
1025,642,3955.1
1026,642,3964.9
1027,642,4093.8
1028,642,3598.6
1029,642,3992.4
1030,642,3956.1
1031,642,4253.5
1032,642,3835.7
1033,642,4201.0
1034,642,3863.6
1035,642,4129.8
1036,642,3826.5
1037,642,4162.4
1038,642,4031.1
1039,642,3977.9
1040,642,4041.9
1041,642,3723.3
1042,642,4194.6
1043,642,4008.2
1044,642,4021.3
1045,642,3981.4
1046,642,3762.0
1047,642,4021.0
1048,642,3787.6
1049,642,4019.2
1050,642,3975.0
1051,642,4005.2
1052,642,4044.5
1053,642,4622.1
1054,642,3717.8
1055,642,3837.0
1056,642,4100.1
1057,642,4025.9
1058,642,3949.9
1059,642,4010.5
1060,642,3801.8
1061,642,4152.4
1062,642,3826.2
1063,642,4225.2
1064,642,4985.1
1065,642,3802.7
1066,642,4140.1
1067,642,3823.7
1068,642,4275.2
1069,642,3672.1
1070,642,3947.1
1071,642,3962.5
1072,642,4066.4
1073,642,4184.8
1074,642,4021.7
1075,642,4056.2
1076,642,3956.7
1077,642,4141.3
1078,642,3853.8
1079,642,3788.8
1080,642,4129.2
1081,642,4040.5
1082,642,3976.2
1083,642,3997.9
1084,642,4178.6
1085,642,3822.4
1086,642,3668.5
1087,642,4254.5
1088,642,4028.0
1089,642,3987.9
1090,642,3740.5
1091,642,4101.9
1092,642,4112.9
1093,642,3699.0
1094,642,3967.8
1095,642,4254.9
1096,642,4060.1
1097,642,4011.5
1098,642,3788.5
1099,642,4156.9
1100,642,4117.9
1101,642,3879.8
1102,642,4096.0
1103,642,3899.7
1104,642,3973.8
1105,642,3766.8
1106,642,4473.6
1107,642,3806.5
1108,642,3928.0
1109,642,3968.4
1110,642,4068.0
1111,642,3938.9
1112,642,3785.6
1113,642,4162.1
1114,642,4036.2
1115,642,3959.2
1116,642,4020.1
1117,642,3978.6
1118,642,4006.8
1119,642,3741.1
1120,642,4178.2
1121,642,3882.1
1122,642,4100.2
1123,642,4009.7
1124,642,3880.2
1125,642,4179.3
1126,642,3656.3
1127,642,4228.2
1128,642,4048.1
1129,642,4060.2
1130,642,3944.5
1131,642,3758.2
1132,642,4172.8
1133,642,3737.1
1134,642,4240.7
1135,642,4180.8
1136,642,4015.2
1137,642,3861.4
1138,642,3773.3
1139,642,3949.6
1140,642,4162.8
1141,642,3838.5
1142,642,4233.6
1143,642,4182.6
1144,642,3802.5
1145,642,3743.7
1146,642,4222.2
1147,642,3976.6
1148,642,3980.8
1149,642,4001.9
1150,642,3984.9
1151,642,3997.3
1152,642,3909.9
1153,642,3734.6
1154,642,4257.3
1155,642,4081.9
1156,642,3758.5
1157,642,4015.4
1158,642,4175.1
1159,642,4114.7
1160,642,3924.2
1161,642,3967.3
1162,642,3985.1
1163,642,3999.5
1164,642,3808.4
1165,642,4145.0
1166,642,4021.1
1167,642,3991.9
1168,642,3774.0
1169,642,4354.4
1170,642,3870.1
1171,642,3835.9
1172,642,4124.6
1173,642,3994.4
1174,642,4000.4
1175,642,3991.9
1176,642,4062.3
1177,642,3978.7
1178,642,3823.6
1179,642,4094.3
1180,642,4029.5
1181,642,3956.4
1182,642,3998.7
1183,642,3764.8
1184,642,4178.9
1185,642,3757.5
1186,642,4223.4
1187,642,4076.9
1188,642,3942.4
1189,642,3993.9
1190,642,3825.6
1191,642,4134.1
1192,642,3770.6
1193,642,4208.8
1194,642,4022.1
1195,642,4039.4
1196,642,3970.6
1197,642,3855.5
1198,642,4100.2
1199,642,4131.0
1200,642,3887.1
1201,642,3957.5
1202,642,4063.9
1203,642,3982.8
1204,642,3838.8
1205,642,4082.6
1206,642,4028.8
1207,642,3676.6
1208,642,4242.3
1209,642,4082.2
1210,642,3989.3
1211,642,3713.9
1212,642,4180.6
1213,642,3860.3
1214,642,4121.8
1215,642,3668.5
1216,642,3964.3
1217,642,3999.8
1218,642,4013.3
1219,642,3932.6
1220,642,3174.6
1221,642,3844.2
1222,642,3954.2
1223,642,3133.2
1224,642,3887.2
1225,642,3950.4
1226,642,3187.6
1227,642,3859.0
1228,642,4075.1
1229,642,3924.3
1230,642,3909.5
1231,642,3162.9
1232,642,3893.4
1233,642,3984.5
1234,642,3968.8
1235,642,3142.7
1236,642,3884.2
1237,642,4290.8
1238,642,4182.7
1239,642,3950.0
1240,642,3641.6
1241,642,4231.1
1242,642,3789.2
1243,642,4183.4
1244,642,4031.7
1245,642,4006.9
1246,642,3989.2
1247,642,3768.8
1248,642,4174.7
1249,642,4033.7
1250,642,3979.1
1251,642,3992.1
1252,642,3883.6
1253,642,4093.2
1254,642,3802.2
1255,642,4142.0
1256,642,4047.0
1257,642,3987.5
1258,642,3973.6
1259,642,3788.4
1260,642,4239.2
1261,642,3636.8
1262,642,4234.7
1263,642,4085.8
1264,642,4163.3
1265,642,3851.4
1266,642,3825.4
1267,642,3818.1
1268,642,4275.0
1269,642,4067.9
1270,642,3957.8
1271,642,4120.6
1272,642,3876.1
1273,642,3777.3
1274,642,4225.8
1275,642,4003.6
1276,642,3953.1
1277,642,3987.4
1278,642,3879.4
1279,642,4092.4
1280,642,3732.6
1281,642,4204.9
1282,642,4042.5
1283,642,3976.2
1284,642,3996.3
1285,642,3795.4
1286,642,4150.0
1287,642,3701.5
1288,642,4232.2
1289,642,4206.6
1290,642,3891.1
1291,642,3964.4
1292,642,3856.3
1293,642,4116.8
1294,642,4033.8
1295,642,3951.7
1296,642,4011.3
1297,642,4065.2
1298,642,3622.4
1299,642,3888.4
1300,642,4315.1
1301,642,4272.5
1302,642,3829.1
1303,642,3975.5
1304,642,3998.6
1305,642,4095.8
1306,642,3613.9
1307,642,3837.0
1308,642,3179.1
1309,642,4166.3
1310,642,3797.9
1311,642,4188.8
1312,642,4046.5
1313,642,3875.3
1314,642,4081.0
1315,642,3725.6
1316,642,4237.4
1317,642,4020.1
1318,642,4006.2
1319,642,3989.5
1320,642,3776.3
1321,642,3903.5
1322,642,4328.9
1323,642,3973.3
1324,642,4031.2
1325,642,3694.1
1326,642,4199.1
1327,642,3766.7
1328,642,4217.9
1329,642,4120.3
1330,642,3924.2
1331,642,3971.5
1332,642,4136.7
1333,642,3618.1
1334,642,3871.5
1335,642,4260.4
1336,642,4203.7
1337,642,3793.4
1338,642,4016.0
1339,642,4031.5
1340,642,4008.5
1341,642,3708.5
1342,642,4238.4
1343,642,4043.9
1344,642,3980.8
1345,642,3996.9
1346,642,3805.8
1347,642,4137.4
1348,642,3707.6
1349,642,3911.0
1350,642,4307.3
1351,642,4164.3
1352,642,4000.7
1353,642,3735.0
1354,642,4129.6
1355,642,4006.6
1356,642,3719.0
1357,642,4239.8
1358,642,3844.8
1359,642,3891.1
1360,642,4117.4
1361,642,4129.7
1362,642,3868.5
1363,642,4118.3
1364,642,3783.4
1365,642,4350.7
1366,642,3887.8
1367,642,3820.9
1368,642,3848.3
1369,642,4299.1
1370,642,3986.9
1371,642,3982.3
1372,642,3780.5
1373,642,4167.4
1374,642,3801.7
1375,642,4187.4
1376,642,4023.9
1377,642,3998.1
1378,642,3987.4
1379,642,3845.4
1380,642,4123.2
1381,642,4116.5
1382,642,3918.5
1383,642,3994.2
1384,642,4016.7
1385,642,3952.0
1386,642,3828.1
1387,642,4121.2
1388,642,4015.7
1389,642,3993.2
1390,642,3977.2
1391,642,4056.8
1392,642,4020.6
1393,642,3722.5
1394,642,4135.5
1395,642,4029.4
1396,642,3973.4
1397,642,4032.6
1398,642,3999.4
1399,642,4009.4
1400,642,3775.3
1401,642,4145.6
1402,642,4028.3
1403,642,4041.4
1404,642,3950.4
1405,642,3871.8
1406,642,4079.1
1407,642,3729.7
1408,642,4228.1
1409,642,4035.8
1410,642,3984.5
1411,642,3978.0
1412,642,3833.6
1413,642,4128.2
1414,642,4082.3
1415,642,4081.0
1416,642,3648.6
1417,642,4169.3
1418,642,4024.8
1419,642,3616.1
1420,642,4038.8
1421,642,4217.9
1422,642,4074.6
1423,642,4000.8
1424,642,4066.9
1425,642,3952.5
1426,642,3846.2
1427,642,4112.2
1428,642,3991.3
1429,642,4044.2
1430,642,3963.3
1431,642,3935.8
1432,642,4023.4
1433,642,3891.3
1434,642,4086.6
1435,642,4018.6
1436,642,3992.0
1437,642,3987.3
1438,642,3864.6
1439,642,4067.0
1440,642,3672.0
1441,642,4275.9
1442,642,4031.4
1443,642,3992.1
1444,642,4006.9
1445,642,3854.4
1446,642,4109.4
1447,642,4033.4
1448,642,3962.2
1449,642,3991.2
1450,642,3992.8
1451,642,3980.1
1452,642,3769.8
1453,642,4186.6
1454,642,4034.3
1455,642,3975.2
1456,642,3988.8
1457,642,4055.3
1458,642,3999.7
1459,642,3784.9
1460,642,4112.1
1461,642,4001.6
1462,642,4002.9
1463,642,3993.5
1464,642,3899.2
1465,642,4115.1
1466,642,3675.2
1467,642,3895.3
1468,642,3977.4
1469,642,3995.2
1470,642,3983.2
1471,642,3175.3
1472,642,3835.8
1473,642,3933.3
1474,642,3250.3
1475,642,3864.5
1476,642,3859.5
1477,642,3212.0
1478,642,3839.3
1479,642,3970.3
1480,642,3147.1
1481,642,3877.5
1482,642,3988.3
1483,642,3929.9
1484,642,3205.7
1485,642,3819.0
1486,642,3155.5
1487,642,3842.1
1488,642,3984.0
1489,642,3219.0
1490,642,3888.4
1491,642,4231.1
1492,642,3842.9
1493,642,4144.1
1494,642,3732.9
1495,642,4263.0
