iteration,latency_ns,round_trip_us
377,642,3993.1
378,642,3938.0
379,642,3202.9
380,642,3825.1
381,642,3964.1
382,642,3221.1
383,642,3813.0
384,642,3954.2
385,642,3169.5
386,642,3881.3
387,642,3957.1
388,642,3996.2
389,642,3928.6
390,642,3215.8
391,642,3824.9
392,642,3995.9
393,642,4001.6
394,642,3948.9
395,642,3180.3
396,642,3847.7
397,642,3988.2
398,642,3993.6
399,642,3996.7
400,642,3979.6
401,642,3952.7
402,642,3200.9
403,642,3875.5
404,642,3925.7
405,642,3988.1
406,642,3191.2
407,642,3865.0
408,642,3939.2
409,642,4011.1
410,642,3954.0
411,642,3245.6
412,642,3819.4
413,642,4073.0
414,642,3904.4
415,642,3953.7
416,642,4000.6
417,642,3974.3
418,642,3986.7
419,642,3941.9
420,642,3227.6
421,642,3841.7
422,642,3921.6
423,642,4029.9
424,642,4012.1
425,642,3967.2
426,642,4001.8
427,642,3925.7
428,642,3191.6
429,642,3866.9
430,642,3964.6
431,642,3986.0
432,642,4015.6
433,642,3980.0
434,642,3992.7
435,642,3981.1
436,642,3993.6
437,642,3982.1
438,642,4014.7
439,642,3996.9
440,642,3969.3
441,642,3953.3
442,642,3186.6
443,642,4042.1
444,642,3832.4
445,642,4003.1
446,642,3976.3
447,642,3908.9
448,642,3172.9
449,642,3849.2
450,642,3946.9
451,642,3247.1
452,642,3839.3
453,642,3910.0
454,642,3160.5
455,642,3895.5
456,642,3978.5
457,642,3945.0
458,642,4025.3
459,642,3988.5
460,642,3936.6
461,642,3188.8
462,642,3887.0
463,642,3960.8
464,642,3991.9
465,642,3994.7
466,642,3966.0
467,642,3993.4
468,642,4011.7
469,642,3975.7
470,642,4008.9
471,642,4000.6
472,642,3912.8
473,642,3312.4
474,642,3794.2
475,642,3884.4
476,642,3220.6
477,642,3857.0
478,642,3949.4
479,642,4012.8
480,642,3969.9
481,642,3960.8
482,642,3211.4
483,642,3830.3
484,642,4018.1
485,642,3974.6
486,642,3923.8
487,642,3273.2
488,642,3821.9
489,642,3946.6
490,642,3940.9
491,642,3162.6
492,642,3885.9
493,642,3964.7
494,642,3181.6
495,642,3838.9
496,642,3956.3
497,642,3191.5
498,642,3951.2
499,642,3896.9
500,642,3927.5
501,642,3992.7
502,642,3148.8
503,642,3896.3
504,642,3960.5
505,642,3993.4
506,642,3991.8
507,642,3932.2
508,642,3203.3
509,642,3906.5
510,642,4048.7
511,642,3902.3
512,642,3943.8
513,642,4010.5
514,642,3948.9
515,642,3176.4
516,642,3823.9
517,642,3160.3
518,642,3861.9
519,642,3960.9
520,642,4036.5
521,642,3943.9
522,642,3173.5
523,642,3889.9
524,642,3938.2
525,642,3969.0
526,642,3182.7
527,642,3878.3
528,642,3888.2
529,642,3187.2
530,642,3866.1
531,642,3979.7
532,642,4012.8
533,642,3966.4
534,642,3980.3
535,642,4036.7
536,642,3981.9
537,642,3957.4
538,642,3184.3
539,642,3853.9
540,642,3944.8
541,642,4044.6
542,642,3946.3
543,642,3982.0
544,642,3163.9
545,642,3903.5
546,642,3914.8
547,642,3956.2
548,642,3204.7
549,642,3849.8
550,642,3915.3
551,642,3215.6
552,642,3868.0
553,642,3967.3
554,642,3987.7
555,642,3977.9
556,642,3991.7
557,642,3977.2
558,642,3956.3
559,642,3203.2
560,642,3817.6
561,642,4010.7
562,642,3965.8
563,642,3992.0
564,642,3168.3
565,642,3872.2
566,642,3929.5
567,642,3191.8
568,642,3883.8
569,642,3911.0
570,642,3159.7
571,642,3825.6
572,642,3167.2
573,642,3879.3
574,642,3962.3
575,642,3935.0
576,642,3214.2
577,642,3882.0
578,642,3945.7
579,642,3951.7
580,642,3152.4
581,642,3862.5
582,642,3999.3
583,642,3995.1
584,642,3900.8
585,642,3198.3
586,642,3895.6
587,642,3970.8
588,642,3962.3
589,642,3186.2
590,642,3854.0
591,642,3944.5
592,642,3130.4
593,642,3868.2
594,642,4010.3
595,642,3989.5
596,642,3973.9
597,642,4073.1
598,642,3908.1
599,642,3310.7
600,642,3739.0
601,642,3939.7
602,642,3976.4
603,642,4018.8
604,642,3963.2
605,642,3121.7
606,642,3983.1
607,642,3902.0
608,642,3978.7
609,642,3982.8
610,642,3986.7
611,642,3104.7
612,642,3930.3
613,642,3923.3
614,642,3287.0
615,642,3776.9
616,642,3937.0
617,642,3148.6
618,642,3849.4
619,642,3964.2
620,642,3124.7
621,642,3944.6
622,642,3913.5
623,642,3207.5
624,642,3858.9
625,642,3991.8
626,642,3913.9
627,642,4020.3
628,642,3980.9
629,642,4017.8
630,642,3980.3
631,642,4004.0
632,642,3933.6
633,642,3189.1
634,642,3814.7
635,642,3956.9
636,642,3205.6
637,642,3869.4
638,642,3929.5
639,642,4118.9
640,642,3903.3
641,642,3973.7
642,642,4215.7
643,642,3782.8
644,642,4002.8
645,642,3963.2
646,642,3938.3
647,642,3216.1
648,642,3843.4
649,642,3958.8
650,642,4016.1
651,642,3960.7
652,642,3169.6
653,642,3844.8
654,642,4001.5
655,642,3954.1
656,642,3205.3
657,642,3862.8
658,642,3894.1
659,642,3163.3
660,642,4028.4
661,642,3993.9
662,642,4190.2
663,642,3772.2
664,642,3794.1
665,642,3206.9
666,642,3845.7
667,642,3961.9
668,642,3160.2
669,642,3860.5
670,642,3972.6
671,642,3148.3
672,642,3859.9
673,642,3968.4
674,642,3163.3
675,642,3858.8
676,642,3979.2
677,642,3983.0
678,642,4017.9
679,642,3978.4
680,642,3963.7
681,642,3190.7
682,642,3857.8
683,642,3875.7
684,642,3277.3
685,642,3831.9
686,642,3970.8
687,642,3996.6
688,642,3991.1
689,642,3950.1
690,642,3156.6
691,642,3859.5
692,642,3964.9
693,642,3166.9
694,642,3833.1
695,642,3152.6
696,642,3810.7
697,642,3153.8
698,642,3843.7
699,642,3121.4
700,642,3896.4
701,642,3951.3
702,642,3202.0
703,642,3822.1
704,642,3965.7
705,642,4027.2
706,642,3961.1
707,642,3987.7
708,642,3183.0
709,642,3868.2
710,642,3974.1
711,642,3956.3
712,642,3172.9
713,642,3816.0
714,642,3161.0
715,642,3855.1
716,642,3966.9
717,642,3144.4
718,642,3868.3
719,642,3998.0
720,642,3962.6
721,642,3992.5
722,642,4015.3
723,642,3977.9
724,642,3991.4
725,642,3986.3
726,642,4020.4
727,642,3947.5
728,642,3193.8
729,642,3833.2
730,642,3962.3
731,642,3163.2
732,642,3890.3
733,642,3938.1
734,642,4021.0
735,642,4007.0
736,642,3933.2
737,642,3378.3
738,642,3688.6
739,642,3931.8
740,642,3986.5
741,642,4015.7
742,642,4043.4
743,642,3922.5
744,642,4053.7
745,642,3923.0
746,642,4037.2
747,642,3944.9
748,642,3979.7
749,642,3155.6
750,642,3822.4
751,642,3170.1
752,642,3863.6
753,642,3969.5
754,642,4003.9
755,642,3992.1
756,642,3990.2
757,642,4005.6
758,642,4002.5
759,642,3939.3
760,642,3166.0
761,642,3859.4
762,642,4018.0
763,642,3948.9
764,642,3997.1
765,642,3972.0
766,642,3959.2
767,642,3137.9
768,642,3866.4
769,642,3167.0
770,642,3809.7
771,642,3143.0
772,642,3885.2
773,642,4290.0
774,642,3735.0
775,642,3905.6
776,642,3144.3
777,642,3913.3
778,642,3963.9
779,642,3984.8
780,642,3980.5
781,642,3187.6
782,642,3883.5
783,642,3910.7
784,642,3152.8
785,642,3893.5
786,642,3899.9
787,642,3134.6
788,642,3908.0
789,642,3985.2
790,642,4035.1
791,642,4235.8
792,642,3769.4
793,642,3940.8
794,642,4068.4
795,642,3905.9
796,642,3940.9
797,642,3272.6
798,642,3767.6
799,642,3926.6
800,642,3149.5
801,642,3904.4
802,642,3981.7
803,642,3974.4
804,642,3118.7
805,642,3903.4
806,642,3981.7
807,642,3968.7
808,642,3945.8
809,642,3211.2
810,642,3875.7
811,642,3936.8
812,642,4020.4
813,642,3985.6
814,642,3959.9
815,642,3172.2
816,642,3837.5
817,642,3960.5
818,642,4033.5
819,642,3936.0
820,642,4003.7
821,642,3166.6
822,642,3887.5
823,642,3954.5
824,642,3995.0
825,642,3990.3
826,642,3968.6
827,642,3984.6
828,642,4025.7
829,642,3946.2
830,642,3165.0
831,642,3893.0
832,642,3968.3
833,642,3983.7
834,642,3973.2
835,642,4021.3
836,642,4018.6
837,642,3978.7
838,642,3946.5
839,642,3227.6
840,642,3847.0
841,642,3877.8
842,642,3173.1
843,642,3865.7
844,642,3916.6
845,642,3191.7
846,642,3838.2
847,642,3137.6
848,642,3897.3
849,642,3913.5
850,642,3179.1
851,642,3881.3
852,642,3962.9
853,642,3975.1
854,642,3181.3
855,642,3842.4
856,642,3942.3
857,642,3166.2
858,642,3886.2
859,642,3956.9
860,642,3172.2
861,642,3857.6
862,642,3953.4
863,642,3973.2
864,642,4015.8
865,642,3159.4
866,642,3872.8
867,642,3970.3
868,642,3986.7
869,642,3972.9
870,642,3145.7
871,642,3837.1
872,642,3156.9
873,642,3861.8
874,642,4027.7
875,642,3934.9
876,642,4008.7
877,642,3967.9
878,642,3199.6
879,642,3871.0
880,642,3959.6
881,642,3984.4
882,642,3954.5
883,642,3151.7
884,642,3860.5
885,642,3936.9
886,642,3186.3
887,642,3852.0
888,642,3972.0
889,642,3191.6
890,642,3852.7
891,642,4155.1
892,642,3848.3
893,642,3972.2
894,642,4010.3
895,642,3920.7
896,642,3171.2
897,642,3838.9
898,642,3128.7
899,642,3875.0
900,642,3961.1
901,642,3139.8
902,642,3866.6
903,642,4015.3
904,642,3965.1
905,642,3189.5
906,642,3844.9
907,642,3979.7
908,642,3996.6
909,642,3972.2
910,642,3964.6
911,642,3164.2
912,642,3882.1
913,642,4188.3
914,642,3813.1
915,642,3954.9
916,642,3148.1
917,642,3872.9
918,642,3959.0
919,642,3194.4
920,642,3833.6
921,642,3988.2
922,642,3928.8
923,642,3169.4
924,642,3937.9
925,642,3951.7
926,642,3989.6
927,642,3942.7
928,642,3208.9
929,642,3870.6
930,642,3954.8
931,642,3990.3
932,642,3974.0
933,642,4033.7
934,642,3947.0
935,642,3217.2
936,642,3845.9
937,642,3948.5
938,642,3994.8
939,642,3938.1
940,642,3186.1
941,642,4833.8
942,642,3151.0
943,642,3897.4
944,642,3945.7
945,642,3985.6
946,642,3154.6
947,642,3867.5
948,642,3962.0
949,642,3156.4
950,642,3865.1
951,642,3990.9
952,642,3952.9
953,642,3167.4
954,642,3869.8
955,642,3920.8
956,642,3223.0
957,642,3828.8
958,642,3986.9
959,642,3976.9
960,642,3984.9
961,642,3155.7
962,642,3856.7
963,642,3944.8
964,642,3213.3
965,642,3864.6
966,642,3946.6
967,642,4014.7
968,642,4004.2
969,642,3979.5
970,642,3997.1
971,642,3993.4
972,642,4077.7
973,642,3953.0
974,642,3945.9
975,642,4001.0
976,642,3989.6
977,642,3967.8
978,642,4003.8
979,642,3178.4
980,642,3848.8
981,642,3937.4
982,642,3999.8
983,642,3186.8
984,642,3845.5
985,642,3917.6
986,642,3221.2
987,642,3871.8
988,642,3953.4
989,642,3989.0
990,642,3962.4
991,642,3187.9
992,642,3867.9
993,642,3930.5
994,642,3156.1
995,642,3897.0
996,642,3970.4
997,642,3993.6
998,642,3992.3
999,642,3972.8
